track_name,artist_name,album_name,duration_minutes,spotify_url
Turning Point,Gothic Storm,Enigma - Emotional Chamber Thrillers,2:55,https://open.spotify.com/track/6QKH5uiphrPAyioNfCdFgt
Creepy Violin,Tihomir Hristozov,Creepy Strings,1:47,https://open.spotify.com/track/6qlxWYUdzPXT9gs7RWfZK3
Scary Forest,Lost & Sound,Mystical Forest at Night,2:30,https://open.spotify.com/track/6LfNKPDADSRJQsyRJeeXjm
Spooky Forest,Scary Halloween Night Ambient,"Dark Background Music for Scary Halloween Night: Creepy Sounds, Demonic Vibe, Spooky Forest, Haunted Soul",3:26,https://open.spotify.com/track/3JLFgs1cia7EmvhP7YDaXv
Room Full of Drama,Gothic Storm,Enigma - Emotional Chamber Thrillers,2:21,https://open.spotify.com/track/6dakT82eXAX5miTDk9Ewm9
Exit,Adam S Hurst,Ruin,5:00,https://open.spotify.com/track/6dZd6lT8OdEAZSjytQQ4pM
Twisted Reflection,Gothic Storm,Enigma Part 2 - Deeper Cello Investigations,2:18,https://open.spotify.com/track/3tdTizFRq3hrREnOoRo0qn
Quiet Halls,Elemental SoundWorks,Nocturnes and Mysteries,5:33,https://open.spotify.com/track/4F28d6mkovwEZZUTzw1L3N
Scary Atmosphere,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",3:49,https://open.spotify.com/track/3jQZGOMBLkTYY7beFwubax
Ambient Dark Academia,Study Music Project,Final Chapter,1:53,https://open.spotify.com/track/3BbMVWHGffeDb0nsTrYCxr
Dark Occult Ambient,Myers Music,Dark Occult Ambient,8:48,https://open.spotify.com/track/4NTZNQMznuyO0OAi8AWpVn
Dark Ambient Requiem,ocean fx with piano,Embracing Dark Ambient,2:00,https://open.spotify.com/track/2UKfiutMLv7MbT7yY3XSB9
Dark Ambience: Horror BGM (Horror Sound Effect),Spooky Halloween Sounds,"Halloween Horror Sounds: Very Creepy & Scary Mood, Spooky Sound Effect 2022",3:04,https://open.spotify.com/track/1dhgu2LO9NApXW4KXDnnvy
Ambient Background,AndrisMusic,Relaxation Albums,2:49,https://open.spotify.com/track/48Ya0OxSFUsftxDh24Yg68
Haunted Graveyard Ambience,Nature Sound Retreat,Halloween Ambiences,9:52,https://open.spotify.com/track/32GrqYRJ0R0Sstzu6GZWNQ
Creepy Hospital Ambient Sounds,Haunting Ambience,Paranormal Ambience & Spooky Night Atmosphere,2:34,https://open.spotify.com/track/5wCtTCBTVUPwJ0sjGIWCVK
Alone in the Dark Rainy Woods,Horror Music Collection,Haunted Forest Ambience: Creepy Halloween Music full of Scary Sound Effects and Spooky Noises,3:37,https://open.spotify.com/track/1pOz9IJmEVLUlOwi22lFVF
Horror Music: Vampire Hunters,Horror Music Collection,Haunted Forest Ambience: Creepy Halloween Music full of Scary Sound Effects and Spooky Noises,3:23,https://open.spotify.com/track/4tHorG84ZjRIBL3hNWgc29
Goth Dark - Dark Ambient,Synthwave Nation,Synthwave Mix (Synthwave Radio),2:26,https://open.spotify.com/track/0UagH7midtucWDQJ0CtULk
Dark Mystery,Eitan Epstein Music,"Cinematic Piano Suspense, Vol. 1",1:30,https://open.spotify.com/track/5Kzhes8jZx3Z7N1rFvvb93
Fantasia For Strings,The National Philharmonic Orchestra-Conducted by Leonard Slatkin,The Exorcist,2:11,https://open.spotify.com/track/6aOrUeVgbaRmqt8vEeT5YA
Rooftop Drama,JN Couvutsakis,Gothic Organ Lc Phantom,4:57,https://open.spotify.com/track/5WHPjjvS7Jygy1B8PYAkqU
Onncult,Musica Cthulhiana,Fragment,8:46,https://open.spotify.com/track/3M1SsTyg9CHEFczBwDypwa
Chukou,Ambre Jaune,A Cinematic Life,3:30,https://open.spotify.com/track/56ob5Lh8jZU5s6eezzBBtn
Dark Smooth Chord,Joel Fausto & Illusion Orchestra,Illusion Orchestra At The Gloomy Club,7:00,https://open.spotify.com/track/3HqwLukp5KGSfBOEkhZ2a3
Rainy Night: Clown is the Killer,Horror Music Collection,Haunted Forest Ambience: Creepy Halloween Music full of Scary Sound Effects and Spooky Noises,3:20,https://open.spotify.com/track/0ILwyBocdQbwRaVyu8efXV
Gothic Mirror,Derek Fiechter,Dark Lullabies,3:31,https://open.spotify.com/track/2G91LK3CXfkilGSoWLOF6p
Echoes,Elemental SoundWorks,Haunting,2:15,https://open.spotify.com/track/4ZbuyD1XU7ZZo1qzIrG5uC
Approaching Danger,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",3:28,https://open.spotify.com/track/1D98KKJ0fri0YgpruDK3C9
Paranormal Events,Ambience Mastery,Gothic Horror Ambience,5:47,https://open.spotify.com/track/6txQvIunYXRKG5GVq7ekIt
Abandoned Castle,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",3:34,https://open.spotify.com/track/02uHvYy2Ly0bsjUyfoVhtl
Strange Feeling,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",3:34,https://open.spotify.com/track/4bnorMnBboykWeuckpY1PQ
Suspenseful Investigation Chronicles,RealTunesStudio,Suspenseful Investigation Chronicles,2:08,https://open.spotify.com/track/7hV9yhCIHgTjOH85uuAN5C
A House in Fog,Ambience Mastery,Gothic Horror Ambience,5:18,https://open.spotify.com/track/6Me0CzynC1r9DweGvVnsIn
Suspenseful Mystery Investigation,RealTunesStudio,Suspenseful Mystery Investigation,2:15,https://open.spotify.com/track/3X2B80dLkqXcyPjKHUvzrr
Scary Piano Atmosphere Drone,Bobby Cole,Your Deepest Nightmares: Scary Horror Music,3:08,https://open.spotify.com/track/5KOwuaBryEiNnYQl2ze64d
Suspense (Music),Sound Collective,Mystery & Terror Sounds,3:00,https://open.spotify.com/track/5usOEx3NzMNfjScHVWRV2m
Suspense Background Music,Power Music Factory,Power Music Factory,3:33,https://open.spotify.com/track/1Llg4JaMVMTt0XkSOdsgBp
Shadows of Old Academia (Atmospheric Instrumental for Intellectual Ambiance and Concentration),Vincent von Haller,"Dark Academia Gothic Classical Music for Studying and Reading – Focus, Concentration, Relaxation, Instrumental Background, Calm, Deep Focus, Productivity, Atmospheric, Intellectual Ambiance, And Study Vibes",2:07,https://open.spotify.com/track/1A7NpMv38JUJee4ko3CWCt
Creepy Background,Drakula,Scary Background Music: Horror Monsters and Nice Sprites Howling Sounds,3:52,https://open.spotify.com/track/53s9Q11JXIjN3Ima5xsj2q
"Fire Temple (atmosphere, suspense)",Tabletop Rpg Music,Tabletop RPG Music: Volume 9,4:00,https://open.spotify.com/track/41m6jpXLcrw5IpEaImDfAF
"Dark Spaces (suspense, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 5,2:58,https://open.spotify.com/track/09cYtN2ZtJLGmocztwFqjH
Dark Forest (DnD Music),Dungeons & Dragons Atmospheres,Medieval DnD,1:55,https://open.spotify.com/track/0VeKksUaC9bbi87CkGruL2
Ambient Tension,David Johanns,Ambient Tension: Deep Relaxation,1:27,https://open.spotify.com/track/2BQpSEzo6YMiDYzteel7jS
Night - Instrumental Version,Dated,Dark Instrumentals,2:08,https://open.spotify.com/track/011cKpDpJN8GlJBbtPpT7t
