track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
Eerie Ambient Sounds,Scary Sounds,Nightmarish Haunted Forest,2024-09-14,4dPqXddT7I8X4JtL1u1xZN,https://open.spotify.com/track/4dPqXddT7I8X4JtL1u1xZN,suspenseful ominous eerie
Haunting Halls,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,1bz5aPOiiOxUbi0tFIXOlg,https://open.spotify.com/track/1bz5aPOiiOxUbi0tFIXOlg,suspenseful ominous eerie
Haunting Drone Sounds / Eerie Atmospheres 28,Dr. Sound Effects,Ultimate Halloween Sound Effects Collection – 400 Spooky Scary Horror Sounds,2010-09-01,2I0w6sDHYiKknUV2Z1GZZx,https://open.spotify.com/track/2I0w6sDHYiKknUV2Z1GZZx,suspenseful ominous eerie
Mysterious Forest Sounds | Fantasy Nature Ambience,The Guild of Ambience,Mysterious Forest Sounds | Fantasy Nature Ambience,2021-06-23,6VbGT6OMjgyK75Vh6dKeOd,https://open.spotify.com/track/6VbGT6OMjgyK75Vh6dKeOd,suspenseful ominous eerie
Eerie Depths,Ampient,"Jealousy, Chapter One (Original Soundtrack)",2022-03-30,35PDUfFSswPXYeScU9ZZLo,https://open.spotify.com/track/35PDUfFSswPXYeScU9ZZLo,suspenseful ominous eerie
Dark Ambience: Horror BGM (Horror Sound Effect),Spooky Halloween Sounds,"Halloween Horror Sounds: Very Creepy & Scary Mood, Spooky Sound Effect 2022",2022-07-13,1dhgu2LO9NApXW4KXDnnvy,https://open.spotify.com/track/1dhgu2LO9NApXW4KXDnnvy,suspenseful ominous eerie
Haunting Drone Sounds / Eerie Atmospheres 17,Dr. Sound Effects,Ultimate Halloween Sound Effects Collection – 400 Spooky Scary Horror Sounds,2010-09-01,4vf7i1I1q2B6vEcnaTTIJ9,https://open.spotify.com/track/4vf7i1I1q2B6vEcnaTTIJ9,suspenseful ominous eerie
Haunting Drone Sounds / Eerie Atmospheres 25,Dr. Sound Effects,Ultimate Halloween Sound Effects Collection – 400 Spooky Scary Horror Sounds,2010-09-01,6M90N9BRdS1h9efiumLGlz,https://open.spotify.com/track/6M90N9BRdS1h9efiumLGlz,suspenseful ominous eerie
Dark Ambient Requiem,ocean fx with piano,Embracing Dark Ambient,2023-07-27,2UKfiutMLv7MbT7yY3XSB9,https://open.spotify.com/track/2UKfiutMLv7MbT7yY3XSB9,suspenseful ominous eerie
Atmospheric Background,Space Radiance,Ambient Space Music,2019-11-03,7yvgHgfDy9kp9aeon8SdsW,https://open.spotify.com/track/7yvgHgfDy9kp9aeon8SdsW,suspenseful ominous eerie
The Mystery of the Enchanted Garden,The Vault of Ambience,The Mystery of the Enchanted Garden,2023-02-08,3QEPGr6AmNXQGwGZNEINrE,https://open.spotify.com/track/3QEPGr6AmNXQGwGZNEINrE,suspenseful ominous eerie
Haunted Graveyard Ambience,Nature Sound Retreat,Halloween Ambiences,2023-10-01,32GrqYRJ0R0Sstzu6GZWNQ,https://open.spotify.com/track/32GrqYRJ0R0Sstzu6GZWNQ,suspenseful ominous eerie
Dark Occult Ambient,Myers Music,Dark Occult Ambient,2024-02-22,4NTZNQMznuyO0OAi8AWpVn,https://open.spotify.com/track/4NTZNQMznuyO0OAi8AWpVn,suspenseful ominous eerie
Horror Music: Vampire Hunters,Horror Music Collection,Haunted Forest Ambience: Creepy Halloween Music full of Scary Sound Effects and Spooky Noises,2021-10-25,4tHorG84ZjRIBL3hNWgc29,https://open.spotify.com/track/4tHorG84ZjRIBL3hNWgc29,suspenseful ominous eerie
Enchanted Forest,Ambient Realms,"Massive Ambient Music, Vol. 4",2016-08-18,4Sy1qiDuiDIiS46x8YrEAS,https://open.spotify.com/track/4Sy1qiDuiDIiS46x8YrEAS,suspenseful ominous eerie
Dwelling,Adam Hurst,Dwelling,2007-01-01,21ebEMDYnD4alRKhwTSx9P,https://open.spotify.com/track/21ebEMDYnD4alRKhwTSx9P,suspenseful ominous eerie
Dark Nordic Dramæ,Alien Orchestra,Dark Nordic Dramæ,2021-03-25,0dSZ2DtBAFuY6R1twXLfqY,https://open.spotify.com/track/0dSZ2DtBAFuY6R1twXLfqY,suspenseful ominous eerie
Dark Mystery,Eitan Epstein Music,"Cinematic Piano Suspense, Vol. 1",2022-07-11,5Kzhes8jZx3Z7N1rFvvb93,https://open.spotify.com/track/5Kzhes8jZx3Z7N1rFvvb93,suspenseful ominous eerie
Ambient Instrumental Theme,Ambient Sound Center,"Dramatic Ambient - Gothic Dark Fantasy Ambient, Sad & Somber Background",2019-06-11,6jX3ZxbLz7mHzY7GMVa6LG,https://open.spotify.com/track/6jX3ZxbLz7mHzY7GMVa6LG,suspenseful ominous eerie
Eerie / Horror Ambient Background Effect 1,HQ Sound FX,Eerie Ambience,2014-10-27,0PxkjHkcycTMEksKHGK2jA,https://open.spotify.com/track/0PxkjHkcycTMEksKHGK2jA,suspenseful ominous eerie
Paranormal Events,Ambience Mastery,Gothic Horror Ambience,2022-11-26,6txQvIunYXRKG5GVq7ekIt,https://open.spotify.com/track/6txQvIunYXRKG5GVq7ekIt,suspenseful ominous eerie
Unsettling Ambience,Solis Reverie,Shadows' at Dusk,2019-10-17,7C7cZTzRJaIjsastfGqR7H,https://open.spotify.com/track/7C7cZTzRJaIjsastfGqR7H,suspenseful ominous eerie
The Haunting,Ambient Realms,"Massive Ambient Music, Vol. 2",2015-02-23,5jcW2Cx6W9y3wDa8iGvg24,https://open.spotify.com/track/5jcW2Cx6W9y3wDa8iGvg24,suspenseful ominous eerie
Suspenseful Movie Soundscape 4 (E),Royalty Free Music & Sound Effect Factory,"#1 Ambient Soundscapes, Movie Soundtracks, & Sound Effects Vol. 2",2013-03-05,0E2Ym4qiRwTofSfXpQ4IQ6,https://open.spotify.com/track/0E2Ym4qiRwTofSfXpQ4IQ6,suspenseful ominous eerie
Horror Ambience Long Build Up,Bobby Cole,Chills and Thrills,2018-10-29,6ndP7Ya3Kb40QhZNSfisbp,https://open.spotify.com/track/6ndP7Ya3Kb40QhZNSfisbp,suspenseful ominous eerie
Suspenseful Investigation Chronicles,RealTunesStudio,Suspenseful Investigation Chronicles,2022-06-23,7hV9yhCIHgTjOH85uuAN5C,https://open.spotify.com/track/7hV9yhCIHgTjOH85uuAN5C,suspenseful ominous eerie
Atmospheres,Musica Cthulhiana,The Fourth,2003-10-23,1o8L68cIW8QlajKB4R2KgY,https://open.spotify.com/track/1o8L68cIW8QlajKB4R2KgY,suspenseful ominous eerie
Suspense (Music),Sound Collective,Mystery & Terror Sounds,2001-10-02,5usOEx3NzMNfjScHVWRV2m,https://open.spotify.com/track/5usOEx3NzMNfjScHVWRV2m,suspenseful ominous eerie
Druid Forest,Ambient Realms,"Massive Ambient Music, Vol.3",2016-01-14,0jDJix6qwCRyPLiybcCd8K,https://open.spotify.com/track/0jDJix6qwCRyPLiybcCd8K,suspenseful ominous eerie
Dark Ambiance (Dark Dungeon RPG),Dark RPG Music,Dungeons and Catacombs Dark Music,2018-03-19,3F6VcTZ41QLQj2rgJgtOD3,https://open.spotify.com/track/3F6VcTZ41QLQj2rgJgtOD3,suspenseful ominous eerie
Creepy Background,Drakula,Scary Background Music: Horror Monsters and Nice Sprites Howling Sounds,2019-09-09,53s9Q11JXIjN3Ima5xsj2q,https://open.spotify.com/track/53s9Q11JXIjN3Ima5xsj2q,suspenseful ominous eerie
Telling Horror Stories,Audrey Apocalypse,"Vintage Halloween Jazz: Creepy Ambience Oldies, 1930s Old Fashioned & Retro Creepy Ragtime Music",2019-08-29,6Ripo0Gr6Wqy2I4bWmQBRU,https://open.spotify.com/track/6Ripo0Gr6Wqy2I4bWmQBRU,suspenseful ominous eerie
Bridge of Despair,Ambient Realms,"Massive Ambient Music, Vol. 4",2016-08-18,3r1U04ORFZiBPt6mVfMXJW,https://open.spotify.com/track/3r1U04ORFZiBPt6mVfMXJW,suspenseful ominous eerie
Instrumental,Craft Spells,Nausea,2014-06-10,6yxPTZlVL7HGVN3HSHgLWr,https://open.spotify.com/track/6yxPTZlVL7HGVN3HSHgLWr,suspenseful ominous eerie
Secrets Of Suspense,Eitan Epstein Music,"Cinematic Piano Suspense, Vol. 1",2022-07-11,4oPHlzxlPduxyCM1LACOjg,https://open.spotify.com/track/4oPHlzxlPduxyCM1LACOjg,suspenseful ominous eerie
"Halloween Ambience: Wind, Thunder, Rain and Creepy Halloween Music",Nature Sound Retreat,Autumn Cozy,2020-10-16,5ezOGeTfNHLjIdnCJlp0a6,https://open.spotify.com/track/5ezOGeTfNHLjIdnCJlp0a6,suspenseful ominous eerie
Dark Halls,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,5036QG2w0Ew2AyEHNZmB8e,https://open.spotify.com/track/5036QG2w0Ew2AyEHNZmB8e,suspenseful ominous eerie
Cozy Tavern,The Vault of Ambience,Cozy Tavern,2022-10-01,1tn98JThfdbMhAFP5HHhxA,https://open.spotify.com/track/1tn98JThfdbMhAFP5HHhxA,suspenseful ominous eerie
Tension Suspense Mystery Ambient Atmosphere Crime Scene Theme 001,Background Music Soundtrack,Tension Building Ambient Atmosphere Crime Scene Music,2019-02-25,7nA8ahu59xNWhVmnPLLyUT,https://open.spotify.com/track/7nA8ahu59xNWhVmnPLLyUT,suspenseful ominous eerie
Abandoned Castle,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,02uHvYy2Ly0bsjUyfoVhtl,https://open.spotify.com/track/02uHvYy2Ly0bsjUyfoVhtl,suspenseful ominous eerie
Horror Stories,Instrumental Jazz Music Ambient,Vintage Halloween Jazz Party,2021-10-25,2B4pGedIrsH5A0dXGv1a1k,https://open.spotify.com/track/2B4pGedIrsH5A0dXGv1a1k,suspenseful ominous eerie
Dark Ambient RPG Session (Gloomy Music),Dark RPG Music,Dungeons and Catacombs Dark Music,2018-03-19,490TosaisomWMCbD38zaMU,https://open.spotify.com/track/490TosaisomWMCbD38zaMU,suspenseful ominous eerie
DND Horror Ambient Music,Dungeons & Dragons Ambience Zone,DND Horror Ambient Music,2025-09-10,22tRL9v68Iy3Wd7ST0V7BF,https://open.spotify.com/track/22tRL9v68Iy3Wd7ST0V7BF,suspenseful ominous eerie
Eerie,Shady Cicada,Eerie,2018-01-20,3N789vlmxsmBbc1lkC1Eni,https://open.spotify.com/track/3N789vlmxsmBbc1lkC1Eni,suspenseful ominous eerie
Haunting Pursuit,Avith Ortega,Impotence,2014-10-05,0gccFv7GoLN9PGTxCHXvBq,https://open.spotify.com/track/0gccFv7GoLN9PGTxCHXvBq,suspenseful ominous eerie
Suspenseful Mystery Investigation,RealTunesStudio,Suspenseful Mystery Investigation,2022-07-18,3X2B80dLkqXcyPjKHUvzrr,https://open.spotify.com/track/3X2B80dLkqXcyPjKHUvzrr,suspenseful ominous eerie
Suspense Background Music,Power Music Factory,Power Music Factory,2020-10-15,1Llg4JaMVMTt0XkSOdsgBp,https://open.spotify.com/track/1Llg4JaMVMTt0XkSOdsgBp,suspenseful ominous eerie
Dark Academia Piano for Halloween,Frozen Silence,Halloween Piano,2022-10-17,7fXaNjxLG9RIvdMU6O60EH,https://open.spotify.com/track/7fXaNjxLG9RIvdMU6O60EH,suspenseful ominous eerie
"Whispers in the Dark (atmosphere, suspense)",Tabletop Rpg Music,Tabletop RPG Music: Volume 13,2023-01-31,00Z70epWEmix8PZCEUCAos,https://open.spotify.com/track/00Z70epWEmix8PZCEUCAos,suspenseful ominous eerie
Heartbeat Horror Ambience,Bobby Cole,Chills and Thrills,2018-10-29,38AOGWmdMJdh6mt2QbvAMm,https://open.spotify.com/track/38AOGWmdMJdh6mt2QbvAMm,suspenseful ominous eerie
Snowfall (Intro),Kai Engel,Chapter One / Cold,2015-11-25,3eitlXttmatTW0znhjWaI8,https://open.spotify.com/track/3eitlXttmatTW0znhjWaI8,suspenseful ominous eerie
Pale Palace,Musica Cthulhiana,Fragment,2010-11-30,0jNBAzSBGe7MyS8vGPljtW,https://open.spotify.com/track/0jNBAzSBGe7MyS8vGPljtW,suspenseful ominous eerie
Dark Ambient,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,2npKrjtmVf7CXswpsyUs2J,https://open.spotify.com/track/2npKrjtmVf7CXswpsyUs2J,suspenseful ominous eerie
Deep Suspence,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,54mTvoP1xsKruVs3FiMsIW,https://open.spotify.com/track/54mTvoP1xsKruVs3FiMsIW,suspenseful ominous eerie
Eerie Interlude,Vraanxia,Sounds of the Underworld,2016-10-01,0erlsRLXO808EdLQuuIJCl,https://open.spotify.com/track/0erlsRLXO808EdLQuuIJCl,suspenseful ominous eerie
Dark Ethnic Suspense,Allen Grey,Suspense & Mystery,2022-05-27,5YzACHX3W0ochmQooMzyDr,https://open.spotify.com/track/5YzACHX3W0ochmQooMzyDr,suspenseful ominous eerie
Eerie Forest Path Ambience,Martia's Muses,Eerie Forest Path Ambience,2023-09-08,1cvfsRDPmBHhp9XsyeK7Jz,https://open.spotify.com/track/1cvfsRDPmBHhp9XsyeK7Jz,suspenseful ominous eerie
Strange Feeling,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,4bnorMnBboykWeuckpY1PQ,https://open.spotify.com/track/4bnorMnBboykWeuckpY1PQ,suspenseful ominous eerie
Despair,Waterflame,Spooky Ambience,2022-10-28,3sQRT1QDT7SOAyEQ6NIjs6,https://open.spotify.com/track/3sQRT1QDT7SOAyEQ6NIjs6,suspenseful ominous eerie
Creepy Attic Ambience,Haunting Ambience,Paranormal Ambience & Spooky Night Atmosphere,2025-09-12,2oRG4f4mHUWmAAU6Njo0pr,https://open.spotify.com/track/2oRG4f4mHUWmAAU6Njo0pr,suspenseful ominous eerie
Dreamy Ambient Music For Sleep,Ambient Music Therapy,Dreamy Ambient Music For Sleep,2009-01-01,1HfRKGvJlPPl6DZlUOxITg,https://open.spotify.com/track/1HfRKGvJlPPl6DZlUOxITg,suspenseful ominous eerie
"Omen (ambient, suspense, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 7,2022-01-01,4S76mwul16pEvLX9tTjiVN,https://open.spotify.com/track/4S76mwul16pEvLX9tTjiVN,suspenseful ominous eerie
Dark Celtic Forest Ambience,Nature Sound Retreat,Halloween Ambiences,2023-10-01,6mEZP5gFiFzbameVmUWuYJ,https://open.spotify.com/track/6mEZP5gFiFzbameVmUWuYJ,suspenseful ominous eerie
A House in Fog,Ambience Mastery,Gothic Horror Ambience,2022-11-26,6Me0CzynC1r9DweGvVnsIn,https://open.spotify.com/track/6Me0CzynC1r9DweGvVnsIn,suspenseful ominous eerie
Scary Creepy Ambient Horror,Imuno,Scary Creepy Ambient Horror,2024-05-17,2HF3LhDC6HCr8xO3wUTKGt,https://open.spotify.com/track/2HF3LhDC6HCr8xO3wUTKGt,suspenseful ominous eerie
Halloween Background Music Spooky Scary Party Mix Movie Instrumental Dark Ambient Creepy Tones,Inspirational Vibes,"Halloween Background Music Spooky Scary Party Mix Movie Instrumental Dark Haunted Beats Cinematic Horror Vibes | Creepy Ambience, Eerie Soundtrack, Haunted House Atmosphere, Scary Halloween Playlist",2025-10-11,13YVCdzx7uHL12oN5u3hIg,https://open.spotify.com/track/13YVCdzx7uHL12oN5u3hIg,suspenseful ominous eerie
Ambience Fantasy Music,Ambience Fantasy,Fantasy Lullaby Music: 22 Enchanted Majestic Orchestral Tracks,2022-07-08,4c6b7HslhwMZTOS2r7UY9c,https://open.spotify.com/track/4c6b7HslhwMZTOS2r7UY9c,suspenseful ominous eerie
Ambient Fantasy Music,Ambience Fantasy,Ambient Fantasy Music - Ambience Sound Machine,2022-07-12,4RC0807HkTl29Old0lnFyD,https://open.spotify.com/track/4RC0807HkTl29Old0lnFyD,suspenseful ominous eerie
Ambient Backgrounds,Space Radiance,Ambient Space Music,2019-11-03,3PHxwLGyQpYoG0dgevAeCI,https://open.spotify.com/track/3PHxwLGyQpYoG0dgevAeCI,suspenseful ominous eerie
Dark Cavern,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,5HMrYp3RF85U9PxqgGQWt9,https://open.spotify.com/track/5HMrYp3RF85U9PxqgGQWt9,suspenseful ominous eerie
Isolated Ambience,Drackfreeee,Melancholic Delusions: A Silent Hill 2 Inspired Album,2023-07-08,1k3GE9mKkPmyATleFNEfNL,https://open.spotify.com/track/1k3GE9mKkPmyATleFNEfNL,suspenseful ominous eerie
Halloween Background Music Spooky Scary Party Mix Movie Instrumental Dark Haunted Beats Horror Ambience,Inspirational Vibes,"Halloween Background Music Spooky Scary Party Mix Movie Instrumental Dark Haunted Beats Cinematic Horror Vibes | Creepy Ambience, Eerie Soundtrack, Haunted House Atmosphere, Scary Halloween Playlist",2025-10-11,4X5vE8d80ZsUfeIeNo83bT,https://open.spotify.com/track/4X5vE8d80ZsUfeIeNo83bT,suspenseful ominous eerie
"Ambience, Fantasy - Eerie Synth Drone, Horror Fantasy Ambiences",Sound Effects Library,Magical: Sound Effects,2012-05-15,79qE5kWoGxp0VRgMvknBD2,https://open.spotify.com/track/79qE5kWoGxp0VRgMvknBD2,suspenseful ominous eerie
Ambient Haunt,Ambient Realms,"Massive Ambient Music, Vol. 9",2021-07-30,3J89M0wkbMEtYdLTsO0xhD,https://open.spotify.com/track/3J89M0wkbMEtYdLTsO0xhD,suspenseful ominous eerie
Eerie / Horror Ambient Background Effect 7,HQ Sound FX,Eerie Ambience,2014-10-27,6ezsc2UbvqtsD0elgnXsnj,https://open.spotify.com/track/6ezsc2UbvqtsD0elgnXsnj,suspenseful ominous eerie
Approaching Danger,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,1D98KKJ0fri0YgpruDK3C9,https://open.spotify.com/track/1D98KKJ0fri0YgpruDK3C9,suspenseful ominous eerie
Mystery House,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,046HhppV6PVbWH1WGrdwmz,https://open.spotify.com/track/046HhppV6PVbWH1WGrdwmz,suspenseful ominous eerie
The Dead are Here,Ambience Mastery,Halloween Ambience (Scary Atmosphere),2022-10-28,01EuPbh8JVZ6OmUXSLBRYc,https://open.spotify.com/track/01EuPbh8JVZ6OmUXSLBRYc,suspenseful ominous eerie
Dark Magical Forest,Ambient Realms,"Massive Ambient Music, Vol. 8",2021-04-02,2lSFC0mxEe6bgDYXf2ajPR,https://open.spotify.com/track/2lSFC0mxEe6bgDYXf2ajPR,suspenseful ominous eerie
Haunted Chateau,Ambient Realms,"Massive Ambient Music, Vol. 8",2021-04-02,7CnRRD2C1TDC4cZaXFjBJG,https://open.spotify.com/track/7CnRRD2C1TDC4cZaXFjBJG,suspenseful ominous eerie
The Beauty of Darkness,Ambience Mastery,Gothic Horror Ambience,2022-11-26,5jK10YaysqrkboRFBE1FwM,https://open.spotify.com/track/5jK10YaysqrkboRFBE1FwM,suspenseful ominous eerie
Bloody Midnight,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,3DsSoY4kXheASGbnFHzbEO,https://open.spotify.com/track/3DsSoY4kXheASGbnFHzbEO,suspenseful ominous eerie
Dreamy Ambient Music,Sleeping Music,"Deep Sleep Music: Soothing Piano Music for Sleeping, Calm Music Sleep Aid, Ambient Relaxation Music and Relaxing Sleeping Music",2017-08-13,0g9SmtUThn071hLDHAOFka,https://open.spotify.com/track/0g9SmtUThn071hLDHAOFka,suspenseful ominous eerie
Mysterious Atmosphere,Sounds Effects Wav Files Studio,Mystery Music. Terrifying Sounds for Scary Atmospheres,2014-01-21,1gEMahUGQ5FvBnK9CLrFEm,https://open.spotify.com/track/1gEMahUGQ5FvBnK9CLrFEm,suspenseful ominous eerie
Creepy Night: Haunted Forest pt. 1,Halloween Effects Horror Library,"Creepy Halloween Atmospheres: Scary Horror Ambient for Spooky Night (Haunted Forest, Graveyard, Catacombs)",2021-10-14,10AUflQnj1LzeH9gQRvVJ2,https://open.spotify.com/track/10AUflQnj1LzeH9gQRvVJ2,suspenseful ominous eerie
"Otherworld (ambient, suspense, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 8,2022-02-26,1WTwsRYtfXBWy7LXrK64AX,https://open.spotify.com/track/1WTwsRYtfXBWy7LXrK64AX,suspenseful ominous eerie
Eerie Soundscapes,Fandubs Jose,Halloween Background Music,2024-10-24,0dYw54YPQRWscB6nnQUjQr,https://open.spotify.com/track/0dYw54YPQRWscB6nnQUjQr,suspenseful ominous eerie
Dark Ambience,Scary Halloween Night Ambient,Halloween Horror Night Sounds,2025-09-01,0QCS8MEN4exstzmZjACtdd,https://open.spotify.com/track/0QCS8MEN4exstzmZjACtdd,suspenseful ominous eerie
Eerie,Instrumental Trap Beats Gang,Haunted Trap House,2024-10-01,5lPJs1ToamkRseaCrAmEXe,https://open.spotify.com/track/5lPJs1ToamkRseaCrAmEXe,suspenseful ominous eerie
Halloween Background Music Spooky Scary Party Mix Movie Instrumental Creepy Ambient Horror Vibes,Inspirational Vibes,"Halloween Background Music Spooky Scary Party Mix Movie Instrumental Dark Haunted Beats Cinematic Horror Vibes | Creepy Ambience, Eerie Soundtrack, Haunted House Atmosphere, Scary Halloween Playlist",2025-10-11,79I1r22JiLMWNu0JuV2oy0,https://open.spotify.com/track/79I1r22JiLMWNu0JuV2oy0,suspenseful ominous eerie
"Ambience, Fantasy - Tonal Synth Ambience in Eb Minor, Music Fantasy Ambiences, Give You the Hollywood Edge",Sound Effects Library,Magical: Sound Effects,2012-05-15,5blgB3sBlYdCBf8hPdYlzH,https://open.spotify.com/track/5blgB3sBlYdCBf8hPdYlzH,suspenseful ominous eerie
Eerie / Horror Ambient Background Effect 8,HQ Sound FX,Eerie Ambience,2014-10-27,3Uh0yJ6sUgZpVxz2VwWIVO,https://open.spotify.com/track/3Uh0yJ6sUgZpVxz2VwWIVO,suspenseful ominous eerie
Dark Eerie Ambience,The Hollywood Edge Sound Effects Library,"Extreme Drones, Vol. 2",2015-05-05,0RixkZT7vA67779Tp2JNLp,https://open.spotify.com/track/0RixkZT7vA67779Tp2JNLp,suspenseful ominous eerie
Ambient Piano Suspense,cleanmindsounds,Ambient Piano Suspense,2022-10-29,0AbTgDHYXwiqIGewkY6Msh,https://open.spotify.com/track/0AbTgDHYXwiqIGewkY6Msh,suspenseful ominous eerie
Ghostly Presence,Ambience Mastery,Halloween Ambience (Scary Atmosphere),2022-10-28,4CGOv6xex27SumX8MYSvzp,https://open.spotify.com/track/4CGOv6xex27SumX8MYSvzp,suspenseful ominous eerie
Creepy Ambience,Ambient Nature,Creepy Ambience,2022-11-29,41Snl4kg5YwWbqQdX7l7J0,https://open.spotify.com/track/41Snl4kg5YwWbqQdX7l7J0,suspenseful ominous eerie
"Creepy, Dark, Scary Halloween Ambient",Creepy Razy,"Spooky Halloween Music: Creepy, Dark, Scary Halloween Ambient Music",2020-10-02,37yn6nSLPmkMGVLqOrlxwF,https://open.spotify.com/track/37yn6nSLPmkMGVLqOrlxwF,suspenseful ominous eerie
Factory of Fears,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,4SpZHkjRMRIPnbqu5Htyb6,https://open.spotify.com/track/4SpZHkjRMRIPnbqu5Htyb6,suspenseful ominous eerie
Piano Of Suspense,Eitan Epstein Music,"Cinematic Piano Suspense, Vol. 1",2022-07-11,4M4BNCgoycU09u5I3vjfBQ,https://open.spotify.com/track/4M4BNCgoycU09u5I3vjfBQ,suspenseful ominous eerie
A Horror Soundscape Ambient Pad,Bobby Cole,Monsters Live Inside Us,2018-10-29,1o5zCMRP2zFpl919gFQP5C,https://open.spotify.com/track/1o5zCMRP2zFpl919gFQP5C,suspenseful ominous eerie
Witches and Ghosts,Ambience Mastery,Halloween Ambience (Scary Atmosphere),2022-10-28,5wqDfebfCgII0FdyzUfIcP,https://open.spotify.com/track/5wqDfebfCgII0FdyzUfIcP,suspenseful ominous eerie
Eerie,Bob Bradley,Crime - Tense Moments,2013-01-17,3hpIOMNZMGcDDTk0POrLDc,https://open.spotify.com/track/3hpIOMNZMGcDDTk0POrLDc,suspenseful ominous eerie
Evil Laughs On Dark Ambient Music,Halloween Kids,Haunting Halloween Sounds and Music,2024-10-15,2htmlpXAitHFBE4obwvlX3,https://open.spotify.com/track/2htmlpXAitHFBE4obwvlX3,suspenseful ominous eerie
Haunted Forest Sounds,The Guild of Ambience,Haunted Forest Sounds,2018-11-01,1t9NbF4DmtCyVruktXFmOe,https://open.spotify.com/track/1t9NbF4DmtCyVruktXFmOe,suspenseful ominous eerie
Biosphäre,Musica Cthulhiana,Fragment,2010-11-30,507Hb2jwUaeQ4GxzP3lRvR,https://open.spotify.com/track/507Hb2jwUaeQ4GxzP3lRvR,suspenseful ominous eerie
Emotional Ambient,AShamaluevMusic,Emotional Ambient,2019-07-18,3jgl9nSnstp1bIsdpvd8AS,https://open.spotify.com/track/3jgl9nSnstp1bIsdpvd8AS,suspenseful ominous eerie
Beautiful Ambient Cinematic Emotional,Romansenykmusic,Soft Cinematic Soundtracks,2020-03-19,0fA7ULakndESrgGw7QYHY4,https://open.spotify.com/track/0fA7ULakndESrgGw7QYHY4,suspenseful ominous eerie
Haunted Library Ambience,Martia's Muses,Haunted Library Ambience,2023-10-03,7IowdxOkJGnHm4isQBkdU6,https://open.spotify.com/track/7IowdxOkJGnHm4isQBkdU6,suspenseful ominous eerie
Haunted Forest,Michael Ghelfi,"RPG / D&D Ambiences and Atmospheres, Vol. 1, Pt. 2",2021-06-19,7wqmFGpJViPouqWpyZWehn,https://open.spotify.com/track/7wqmFGpJViPouqWpyZWehn,suspenseful ominous eerie
They Are Everywhere - Instrumental,Alejandro Amenábar,The Others - Original Motion Picture Soundtrack,2001-07-04,3i1xaeFKfpgeCZvOgjRzfr,https://open.spotify.com/track/3i1xaeFKfpgeCZvOgjRzfr,suspenseful ominous eerie
Suspense,Gold-Tiger,Suspense,2018-07-26,2EMiM7E0SYg9DUUJcVZqGZ,https://open.spotify.com/track/2EMiM7E0SYg9DUUJcVZqGZ,suspenseful ominous eerie
Haunting Secrets,Ambience Mastery,All Hallows' Eve (Scary Ambience),2022-10-19,7fuoDJpsLXoGL8QwkKAuPj,https://open.spotify.com/track/7fuoDJpsLXoGL8QwkKAuPj,suspenseful ominous eerie
Halloween Rain Ambience,Creepy Razy,"Spooky Halloween Music: Creepy, Dark, Scary Halloween Ambient Music",2020-10-02,6xwCpMw84ZXSlx64PuMvIf,https://open.spotify.com/track/6xwCpMw84ZXSlx64PuMvIf,suspenseful ominous eerie
Dangerous Mists,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,5wXHe51bKZzPZGeDt9Zooj,https://open.spotify.com/track/5wXHe51bKZzPZGeDt9Zooj,suspenseful ominous eerie
Mysterious Places,Ambience Mastery,Foggy Day Ambience,2022-04-08,75qwCFgdkGa4R1CkHUegp6,https://open.spotify.com/track/75qwCFgdkGa4R1CkHUegp6,suspenseful ominous eerie
Suspense Dark Background,cleanmindsounds,Suspense Dark Background,2022-11-30,6kxPsHzBUQ5e2ApZiwHSMH,https://open.spotify.com/track/6kxPsHzBUQ5e2ApZiwHSMH,suspenseful ominous eerie
Dark Ambience,Dark Ambience,Dark Ambience,2016-03-31,2QoTrnSDvCwOeBRjW6KEHQ,https://open.spotify.com/track/2QoTrnSDvCwOeBRjW6KEHQ,suspenseful ominous eerie
Abandoned Warehouse,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,6M2TPYFxxqhwLAiDCHYBuB,https://open.spotify.com/track/6M2TPYFxxqhwLAiDCHYBuB,suspenseful ominous eerie
