track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
"A Dark Presence, Horror Ambient Sounds",Halloween Masters,"Halloween Sounds: Free Halloween Music, Ambient Background Music with Suspense",2016-10-17,2O8ZIs4iisakIev78SCW2B,https://open.spotify.com/track/2O8ZIs4iisakIev78SCW2B,eerie ominous haunting
Haunting ambient (DnD music),Dungeons & Dragons Ambience Zone,Forest encounter (DnD music),2025-07-21,34Y1CGDHZSfmTv60wCxVTg,https://open.spotify.com/track/34Y1CGDHZSfmTv60wCxVTg,eerie ominous haunting
Dark Horror Ambience,Haunted House Background Noise,Halloween Atmosphere & Creepy Horror FX,2025-09-01,58nzvEt1vjqT6k8RkmCZNH,https://open.spotify.com/track/58nzvEt1vjqT6k8RkmCZNH,eerie ominous haunting
Terrifying Haunted House,Spooky Halloween Music,Horror Ambience For Halloween,2024-10-06,2L0m21LFoinxqHkKO48wFq,https://open.spotify.com/track/2L0m21LFoinxqHkKO48wFq,eerie ominous haunting
Full Moon,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,29vpBJermmh0iPGrOuLfPX,https://open.spotify.com/track/29vpBJermmh0iPGrOuLfPX,eerie ominous haunting
"Eerie Noises, Horror FX & Spooky Ambience",Haunted House Background Noise,Halloween Atmosphere & Creepy Horror FX,2025-09-01,7ImOqgABLDigYRoSGbMcQq,https://open.spotify.com/track/7ImOqgABLDigYRoSGbMcQq,eerie ominous haunting
Lullaby for the Fallen,Spooky Halloween Sounds,The Dark Court: Gothic Organ and Cello Music for Vampire Themed Halloween Night,2021-09-20,1P7jONikQejmsXr4qrkMs2,https://open.spotify.com/track/1P7jONikQejmsXr4qrkMs2,eerie ominous haunting
Dance of the Dead,Halloween Spirit,Abandoned Church: Halloween Organ Music with Rain and Thunderstorm,2021-10-14,3m6zFUtUhxLjOqpr4eYSae,https://open.spotify.com/track/3m6zFUtUhxLjOqpr4eYSae,eerie ominous haunting
Enchanted Spell,Spooky Music,Atmospheric Spooky Music,2024-12-09,1FDcH1QgfGwR6zL3qqajaa,https://open.spotify.com/track/1FDcH1QgfGwR6zL3qqajaa,eerie ominous haunting
Fearful Wiccan,Horror Stories,Haunted House Ambience,2025-01-13,2IANZX2EIsF1Fyh3Mwn3Vo,https://open.spotify.com/track/2IANZX2EIsF1Fyh3Mwn3Vo,eerie ominous haunting
Open the Gates to Hell,Relaxing Piano Crew,Halloween Cafe Piano,2020-09-28,5tiui8FGHkBf4vScgF700M,https://open.spotify.com/track/5tiui8FGHkBf4vScgF700M,eerie ominous haunting
"Appearing Ghost, Spooky Sounds",Scary Halloween Night Ambient,"Scary Night with Mysterious Fog & Sounds (Halloween 2017, Spooky & Terrifying Atmosphere, Music with Creepy Sounds, Real Nightmare)",2017-09-28,5KZQVUJ8v7U5PA7cyzVdOV,https://open.spotify.com/track/5KZQVUJ8v7U5PA7cyzVdOV,eerie ominous haunting
Midnight Haunting Ambience Tracks,Halloween de Miedo,Halloween Music,2025-10-31,0ePThJE1ESRAYE33Pc6hyl,https://open.spotify.com/track/0ePThJE1ESRAYE33Pc6hyl,eerie ominous haunting
The Keys to the Haunted Cafe,Relaxing Piano Crew,Halloween Cafe Piano,2020-09-28,42MdjlJKEE09QvHbIlHRQw,https://open.spotify.com/track/42MdjlJKEE09QvHbIlHRQw,eerie ominous haunting
Mansion of Secrets,Waterflame,Spooky Ambience,2022-10-28,7lmhGeebi9NHy3RyhO714k,https://open.spotify.com/track/7lmhGeebi9NHy3RyhO714k,eerie ominous haunting
Haunted Cemetery,Michael Ghelfi,"RPG / D&D Ambiences & Atmospheres, Vol. 7, Pt. 1",2021-12-21,0r51H2RMAQdVGM4CEyoqDF,https://open.spotify.com/track/0r51H2RMAQdVGM4CEyoqDF,eerie ominous haunting
Death Chamber,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,5ijTWHqHVVqQjIkwweeR8y,https://open.spotify.com/track/5ijTWHqHVVqQjIkwweeR8y,eerie ominous haunting
Experiencing the Paranormal,Ambience Mastery,A Dark Library (Gothic Horror Ambience),2022-12-05,3SZ6fwizeWGvBx7iPeiWJE,https://open.spotify.com/track/3SZ6fwizeWGvBx7iPeiWJE,eerie ominous haunting
Shimmer in the Dark,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,2MgWi6lPvKd5MP8HohjxMi,https://open.spotify.com/track/2MgWi6lPvKd5MP8HohjxMi,eerie ominous haunting
Scary Horror Creepy Ambience Sound Effects,Power Ambient Music Therapy,50 Various Sound Effects & Meditation Ambiences,2016,2Co6yAROMVHpuSC8FwqWJn,https://open.spotify.com/track/2Co6yAROMVHpuSC8FwqWJn,eerie ominous haunting
Dark Forest Nightmare Soundscape,Solfeggio Healing Frequencies Relaxing Ambience,Spooky Halloween Dark Ambience Scary Horror Music,2024-08-16,75wN2eJzC8ZEubwcVNe1dH,https://open.spotify.com/track/75wN2eJzC8ZEubwcVNe1dH,eerie ominous haunting
Dark Jungle,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,13Szgt90lIul0h5UH1M02o,https://open.spotify.com/track/13Szgt90lIul0h5UH1M02o,eerie ominous haunting
Eerie Soundscape,I Love Halloween,50 Tracks of Quality Halloween Sound Effects & Music,2012-10-24,6xKK7hA5zX5tO128JnAwJb,https://open.spotify.com/track/6xKK7hA5zX5tO128JnAwJb,eerie ominous haunting
Eerie Ambience and Haunting Sounds,Spooky Creepy Sound Effects,Terrifying Sound Effects For Halloween,2024-09-30,0RjeWsDAlFEnHxHz35qp90,https://open.spotify.com/track/0RjeWsDAlFEnHxHz35qp90,eerie ominous haunting
Hell,Halloween Party Album Singers,"Eerie Halloween Music: Spooky Instrumental Background Music for Halloween Parties, Dreadful Freights, Ominous Ambient Dark Music",2020-10-26,2EMM3tkzKTCKSiuzRv29pS,https://open.spotify.com/track/2EMM3tkzKTCKSiuzRv29pS,eerie ominous haunting
Cinematic Halloween Horror Instrumental Background Music Spooky Scary Party Mix Haunted Mansion Ambience,Inspirational Vibes,Cinematic Halloween Horror Instrumental Background Music Spooky Scary Party Mix Dark Haunted Beats Eerie Soundtrack Haunted House Playlist (Original Horror Soundtrack),2025-10-26,5zRfYvfAObhLJ5lHhPkVLo,https://open.spotify.com/track/5zRfYvfAObhLJ5lHhPkVLo,eerie ominous haunting
haunted orchestra,Halloween Sounds Collective,Scary Graveyard Sounds,2023-02-07,0bxc0TMv48yHRJUzPajcPr,https://open.spotify.com/track/0bxc0TMv48yHRJUzPajcPr,eerie ominous haunting
Haunted House Ambience,Scary Noises,Eerie Halloween Soundscapes,2025-09-01,01fGn3xWYc9ElLRKbegIJb,https://open.spotify.com/track/01fGn3xWYc9ElLRKbegIJb,eerie ominous haunting
Haunted,Dark Fantasy Studio,Haunted,2017-01-01,5ZeEW8zl5BReYY6M5Z58kH,https://open.spotify.com/track/5ZeEW8zl5BReYY6M5Z58kH,eerie ominous haunting
Haunting Soundscapes,Halloween FX Productions,Haunter Forest Ambient,2024-09-16,2lmWkYCr8lMnJyqnFN9OBF,https://open.spotify.com/track/2lmWkYCr8lMnJyqnFN9OBF,eerie ominous haunting
Dark Ambience,Spooky Creepy Sound Effects,Terrifying Sound Effects For Halloween,2024-09-30,06VHyKe3AFhOOTn5nyXHtc,https://open.spotify.com/track/06VHyKe3AFhOOTn5nyXHtc,eerie ominous haunting
Spectral Dark,Horror Stories,Haunted House Ambience,2025-01-13,0r4TTGog3ilgy2i2ueOjSn,https://open.spotify.com/track/0r4TTGog3ilgy2i2ueOjSn,eerie ominous haunting
LM-111,Marcus Fjellström,Library Music 1,2011-04-25,6fdXVacj9DIovEYnj9AD9u,https://open.spotify.com/track/6fdXVacj9DIovEYnj9AD9u,eerie ominous haunting
Encounter,Dead Melodies,Primal Destination,2019-01-01,4pqBu3Ql7Mq8Or7Rk2BOqb,https://open.spotify.com/track/4pqBu3Ql7Mq8Or7Rk2BOqb,eerie ominous haunting
Lore,Eerie Gaits,Bridge Music,2017-06-23,6I0fLe5FOtwPlyBrNu8MFv,https://open.spotify.com/track/6I0fLe5FOtwPlyBrNu8MFv,eerie ominous haunting
Naissance,Aegri Somnia,Monde Obscure,2015-05-31,5UZAlpDo6CzcZnVzEU09PH,https://open.spotify.com/track/5UZAlpDo6CzcZnVzEU09PH,eerie ominous haunting
The Graveyard,Brian Estes,Enchanted Places,2018-09-28,2SShJQhhcmamgwiOeZxe8I,https://open.spotify.com/track/2SShJQhhcmamgwiOeZxe8I,eerie ominous haunting
Ominous Ambience,Surreal Realm,Singles,2016-04-22,53NOVf4l6jJf7RmZB04dg5,https://open.spotify.com/track/53NOVf4l6jJf7RmZB04dg5,eerie ominous haunting
Dark Ambience 2,Hover,Haunted World,2000-01-01,2ROVkff3n2M4T2wvzUaKbj,https://open.spotify.com/track/2ROVkff3n2M4T2wvzUaKbj,eerie ominous haunting
Somber Mood,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,1GFCC95QVXa80SGT5sulz3,https://open.spotify.com/track/1GFCC95QVXa80SGT5sulz3,eerie ominous haunting
Haunting Storm Sound,Horror Nightmare,"Haunted House Music: Haunted Mansion Ambience, Scary Halloween Background Music",2020-10-02,7DY8vYEDXOHXXnU2FOAAtK,https://open.spotify.com/track/7DY8vYEDXOHXXnU2FOAAtK,eerie ominous haunting
Ambient Darkness,Smooth Lounge Piano,Jazz Noir - Super Cool Jazz Piano,2022-01-25,4q33H4iJPBvK4lroOrY55D,https://open.spotify.com/track/4q33H4iJPBvK4lroOrY55D,eerie ominous haunting
Mysterious Ambient Cinematic,cleanmindsounds,Mysterious Ambient Cinematic,2022-09-30,07ClLalCUUWPsTsG0sjUwu,https://open.spotify.com/track/07ClLalCUUWPsTsG0sjUwu,eerie ominous haunting
Night Horror,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,2GaTWUZ6W0rQt1LDZlEbwG,https://open.spotify.com/track/2GaTWUZ6W0rQt1LDZlEbwG,eerie ominous haunting
Nightmares,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,1MlvoktlzaeEzIeOpMqCbn,https://open.spotify.com/track/1MlvoktlzaeEzIeOpMqCbn,eerie ominous haunting
The Power of Nature,The Darker Star,"Dark Ambient: Dark Ambient Music, Atmosphere Music, Solitude and Melancholy",2012-09-03,0PucxtMPRSKbW7pV14NIzd,https://open.spotify.com/track/0PucxtMPRSKbW7pV14NIzd,eerie ominous haunting
Mansions of Madness,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,1AXWkU6J5T4qVXr5m6hrDK,https://open.spotify.com/track/1AXWkU6J5T4qVXr5m6hrDK,eerie ominous haunting
Dark Ambient,Ghostly Grooves,Creepy Halloween Songs For Halloween,2024-10-22,4BUWFllJEdW1YKnUjTEQh1,https://open.spotify.com/track/4BUWFllJEdW1YKnUjTEQh1,eerie ominous haunting
Dark Halloween Instrumentals,Songs for Halloween,Graveyard Ghost Sounds SFX,2024-10-22,01xJz2iPRhsgjITsaL1BWL,https://open.spotify.com/track/01xJz2iPRhsgjITsaL1BWL,eerie ominous haunting
The Haunting,Stephen Haunts,After Light,2017-03-31,5DgNuIAMXsRKrpkVQE5aSF,https://open.spotify.com/track/5DgNuIAMXsRKrpkVQE5aSF,eerie ominous haunting
Cinematic Halloween Horror Instrumental Background Music Spooky Scary Party Mix Dark Forest Shadows,Inspirational Vibes,Cinematic Halloween Horror Instrumental Background Music Spooky Scary Party Mix Dark Haunted Beats Eerie Soundtrack Haunted House Playlist (Original Horror Soundtrack),2025-10-26,0a2zKwRRhbY2INYZkwkqbG,https://open.spotify.com/track/0a2zKwRRhbY2INYZkwkqbG,eerie ominous haunting
Atmospheric Horror Piano,Dreamnote Music,Atmospheric Horror Themes,2024-09-22,50IO0pHyhizRrZdBtoQS7b,https://open.spotify.com/track/50IO0pHyhizRrZdBtoQS7b,eerie ominous haunting
Noir et blanc,Aegri Somnia,Monde Obscure,2015-05-31,16ObaewRJGJDJXmrk7b82K,https://open.spotify.com/track/16ObaewRJGJDJXmrk7b82K,eerie ominous haunting
Another Journey,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,37B8YVd949jsvT7gQj0IaQ,https://open.spotify.com/track/37B8YVd949jsvT7gQj0IaQ,eerie ominous haunting
Circus by Night,Edward Eclipse,"Evil Background Songs - Spooky Scary Music, Dark Ambient Horror Story Background",2017-10-13,66lKdlSY0Ap76U5lvxrygJ,https://open.spotify.com/track/66lKdlSY0Ap76U5lvxrygJ,eerie ominous haunting
"Ambience, Fantasy - Dramatic Shimmering Synth Ambience Fantasy Ambiences",Sound Effects Library,Magical: Sound Effects,2012-05-15,1uUKw1KYoZN2e4z4owZ4Eo,https://open.spotify.com/track/1uUKw1KYoZN2e4z4owZ4Eo,eerie ominous haunting
Whispers of the Witch,Officio Audiorum,Ambiences of the Far Future: Season V,2020-03-12,3BgbCGaq4X9O2KjoQQnDLw,https://open.spotify.com/track/3BgbCGaq4X9O2KjoQQnDLw,eerie ominous haunting
Electronic Dark Ambient,Eduard Perelyhin,Electronic Dark Ambient,2021-08-30,7h6KZqfNVzJgCXCZlswXhE,https://open.spotify.com/track/7h6KZqfNVzJgCXCZlswXhE,eerie ominous haunting
Mystical Darkness,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,23hcNSDfW8l4N9x9G68l5a,https://open.spotify.com/track/23hcNSDfW8l4N9x9G68l5a,eerie ominous haunting
Ambient Sad Piano,Eitan Epstein Music,Sad Emotions,2022-06-13,0MgHAx2VLwMrlI9M4V3ZSg,https://open.spotify.com/track/0MgHAx2VLwMrlI9M4V3ZSg,eerie ominous haunting
Cathedral Ambient,Chillout Experience Music Academy,Dark Calmness: Creepy Ambient Piano Music,2022-05-05,04N6YixTaPzUXHf4DKdLxp,https://open.spotify.com/track/04N6YixTaPzUXHf4DKdLxp,eerie ominous haunting
"Eerie, Heavy Forest Background",Nature Sounds,180 Nature Sounds,2012-04-10,43u7051B40VDOZ4mj3TYNe,https://open.spotify.com/track/43u7051B40VDOZ4mj3TYNe,eerie ominous haunting
Horror Piano Music,Scary Music Orchestra,"The Haunted Mansion: Evil Background Songs, Dark Ambient, Horror Story Sound Effects",2021-10-01,2Vp8WpxVg4v6EcuXY1aJKa,https://open.spotify.com/track/2Vp8WpxVg4v6EcuXY1aJKa,eerie ominous haunting
Ambient Cinematic Atmosphere,cleanmindsounds,Ambient Cinematic Atmosphere,2022-11-30,6ucIacBrD3SiOr2pedEq0L,https://open.spotify.com/track/6ucIacBrD3SiOr2pedEq0L,eerie ominous haunting
Haunted Ambience,Ghostly Grooves,Spooky Ambience For Halloween Scares,2024-10-06,6APgFH9bojSSuoPSFvMscV,https://open.spotify.com/track/6APgFH9bojSSuoPSFvMscV,eerie ominous haunting
Haunted Clock Tower,Ambient Realms,"Massive Ambient Music, Vol. 5",2019-01-01,2u5rRcp53oRQRYM9UuRjKx,https://open.spotify.com/track/2u5rRcp53oRQRYM9UuRjKx,eerie ominous haunting
Horror Background Ambiene,Halloween All-Stars,Horror Ambient Sounds,2024-09-14,0sIO4cTFamKZFLPCP06RnJ,https://open.spotify.com/track/0sIO4cTFamKZFLPCP06RnJ,eerie ominous haunting
Haunted - Instrumental,Cape Francis,Plateaus (Instrumentals),2020-10-30,73WugyLUWL5oUHgrLlhbQs,https://open.spotify.com/track/73WugyLUWL5oUHgrLlhbQs,eerie ominous haunting
Restless Atmospheres,The Horror Theme Ensemble,"Halloween Sound Effects: Horror Background Music for Haunted House, Evil Macabre Atmospheres",2021-11-05,5LMv7sKW2LOq3BCwH0yo2v,https://open.spotify.com/track/5LMv7sKW2LOq3BCwH0yo2v,eerie ominous haunting
Fear Factor,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,1sMk2kYr8ylFdh3ic6sX0j,https://open.spotify.com/track/1sMk2kYr8ylFdh3ic6sX0j,eerie ominous haunting
Dark Chamber,Ambient Realms,"Massive Ambient Music, Vol. 8",2021-04-02,1Iskpms1aLIPnGdaA3XJHV,https://open.spotify.com/track/1Iskpms1aLIPnGdaA3XJHV,eerie ominous haunting
Patience,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,1MY24iJsd2GgvO8wvUeDZE,https://open.spotify.com/track/1MY24iJsd2GgvO8wvUeDZE,eerie ominous haunting
Loss Ambient,Library Of The Human Soul,Sadness (Ambient Edition),2016-01-10,4w1cnM9JtYC5kqP1BZ09sh,https://open.spotify.com/track/4w1cnM9JtYC5kqP1BZ09sh,eerie ominous haunting
Creepy Church Choir,Horror Nightmare,"Haunted House Music: Haunted Mansion Ambience, Scary Halloween Background Music",2020-10-02,5B4K5rEgRV3fCxJQmi1BuV,https://open.spotify.com/track/5B4K5rEgRV3fCxJQmi1BuV,eerie ominous haunting
Haunted Atmos Creepy Halloween Music,Dolby Atmos Audio Test,Haunted Atmos Creepy Halloween Music,2025-10-01,74nLQBRNtA0z8bE02EZe2p,https://open.spotify.com/track/74nLQBRNtA0z8bE02EZe2p,eerie ominous haunting
Forgotten Temple,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,2SenCzWOU3nH2qfijLjAv9,https://open.spotify.com/track/2SenCzWOU3nH2qfijLjAv9,eerie ominous haunting
The Void,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,1W0uJloWYpCt3GWyXX0c73,https://open.spotify.com/track/1W0uJloWYpCt3GWyXX0c73,eerie ominous haunting
Mysteries of the Dark Enchanted Forest,Ambience Mastery,A Haunted and Magical World (Dark Fairytale Music),2023-03-13,0jq4P4uv9l7zGMRAcpNhUv,https://open.spotify.com/track/0jq4P4uv9l7zGMRAcpNhUv,eerie ominous haunting
Blood Hungry,Halloween Spirit,Abandoned Church: Halloween Organ Music with Rain and Thunderstorm,2021-10-14,2d7RpriqqO4MjinIInZco6,https://open.spotify.com/track/2d7RpriqqO4MjinIInZco6,eerie ominous haunting
Dark Ambient Resonance,ocean fx with piano,Embracing Dark Ambient,2023-07-27,5QmmK4HdY6XjDtw0JtMrho,https://open.spotify.com/track/5QmmK4HdY6XjDtw0JtMrho,eerie ominous haunting
Haunted Boat House,Ambient Realms,"Massive Ambient Music, Vol. 7",2020-03-17,4vvBeG1fBshKQqFBT72kC0,https://open.spotify.com/track/4vvBeG1fBshKQqFBT72kC0,eerie ominous haunting
Creepy Basement Ambience,Spooky Halloween Sound Effects,Ghosts And Demons,2024-09-15,1XuJDts8CYLBN6bVVTadZZ,https://open.spotify.com/track/1XuJDts8CYLBN6bVVTadZZ,eerie ominous haunting
Ambience of the Dead,Halloween Sounds of Fear,Halloween Sound Effects,2014-10-27,6470jxhiGNV7Nqwt6DcFta,https://open.spotify.com/track/6470jxhiGNV7Nqwt6DcFta,eerie ominous haunting
Ghostly Haunts,Ambient Realms,"Massive Ambient Music, Vol. 15",2025-10-22,6mQRkaireaJ0acUfQ4jL8C,https://open.spotify.com/track/6mQRkaireaJ0acUfQ4jL8C,eerie ominous haunting
Scary Melody,Scary Halloween Music,Abandoned Church: Halloween Organ Music with Rain and Thunderstorm,2021-10-14,2uEAF4IGAMipI8Lly3kdk3,https://open.spotify.com/track/2uEAF4IGAMipI8Lly3kdk3,eerie ominous haunting
Dark Forest,Deep Sleep Walkers,Haunted Halloween,2020-09-19,2QGIxfiU2bDHOYeM7zuRRV,https://open.spotify.com/track/2QGIxfiU2bDHOYeM7zuRRV,eerie ominous haunting
Ethereal Atmosphere,Allen Grey,Soundscape Collection,2020-12-09,4a2K7BWR4QX88opDDYjjlS,https://open.spotify.com/track/4a2K7BWR4QX88opDDYjjlS,eerie ominous haunting
Haunted Halloween Atmosphere,Spooky Halloween Sound Effects,Haunted House Echoes,2024-09-21,22PP6BABNqWkzHXCSscFeZ,https://open.spotify.com/track/22PP6BABNqWkzHXCSscFeZ,eerie ominous haunting
Grim Requiem Dark Ambient Horror Sound - Haunting Music for Dark Content Creation,DJ RIHAYEM,Dark Ambient Horror Music - Haunting Soundscapes for Fearful Edits,2024-09-11,27FBGyn7if3XXicGtLQy8V,https://open.spotify.com/track/27FBGyn7if3XXicGtLQy8V,eerie ominous haunting
House Macabre,Spooky Music,Atmospheric Spooky Music,2024-12-09,1ytn1ZcebhNLPvKpcqQwfN,https://open.spotify.com/track/1ytn1ZcebhNLPvKpcqQwfN,eerie ominous haunting
Quiescent Ambience,Survival Spheres,Selection 1 (Save Room Ambience),2020-10-24,1JRj5jEPFBtTdTfnSNZ0S6,https://open.spotify.com/track/1JRj5jEPFBtTdTfnSNZ0S6,eerie ominous haunting
Haunted House Music,Horror Nightmare,"Haunted House Music: Haunted Mansion Ambience, Scary Halloween Background Music",2020-10-02,1BncRFyyXhPAPKhSPTzWGk,https://open.spotify.com/track/1BncRFyyXhPAPKhSPTzWGk,eerie ominous haunting
Macabre,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,4hkW8GT5uhg1954NtnXEoy,https://open.spotify.com/track/4hkW8GT5uhg1954NtnXEoy,eerie ominous haunting
Creepy Corridor,Ambient Soundtracks 2.0,Digital Noises: A Sound Remedy Made in the Laboratory,2021-02-18,50bhjn2Mzve3Frc7F7XouD,https://open.spotify.com/track/50bhjn2Mzve3Frc7F7XouD,eerie ominous haunting
Travelling Home,Artiom Goralsky,Travelling Home,2021-12-08,3UgGrjqDDZsXiNTVLw62Zv,https://open.spotify.com/track/3UgGrjqDDZsXiNTVLw62Zv,eerie ominous haunting
"Scary Atmosphere, Deep Sounds and Water Sounds - The Fog to Be Scared",Todster,"Scary Music - Spooky Music to Scare, Fear, Halloween Music, Horror Songs",2018-08-17,1vvIA6JeSrT8wUA0iPgqQl,https://open.spotify.com/track/1vvIA6JeSrT8wUA0iPgqQl,eerie ominous haunting
Scary Ambient Music,Halloween Kids,Spooky Music for Halloween,2017-10-31,4uEbMxYvk2n0RcMZaPzeK8,https://open.spotify.com/track/4uEbMxYvk2n0RcMZaPzeK8,eerie ominous haunting
Omen,Horror Music,Dark Ambience,2022-04-29,3f9JNa3snDL7s5GXA6C4rL,https://open.spotify.com/track/3f9JNa3snDL7s5GXA6C4rL,eerie ominous haunting
Scary Atmosphere,Scary Halloween Night Ambient,"Haunted Halloween Night (Scary Abandoned House, Terrifying Chopped Up Horror, Fright Demonic Torture, Spooky Darkness, Creepy Evil)",2018-09-18,6jxZsXhOZKQszkNgN9v1sM,https://open.spotify.com/track/6jxZsXhOZKQszkNgN9v1sM,eerie ominous haunting
Where Is It?,Ambient Realms,"Massive Horror Ambience, Vol. 1",2018-10-11,3Klozg7JjlokS9Qd4tQmAl,https://open.spotify.com/track/3Klozg7JjlokS9Qd4tQmAl,eerie ominous haunting
Hush 1.1,Joseph O'Brien,Halloween,2008-10-26,2DnxuVIyMMFzQYcjdz4hGI,https://open.spotify.com/track/2DnxuVIyMMFzQYcjdz4hGI,eerie ominous haunting
Scary,Parry Music,"Drama Moods, Vol. 6",2019-01-20,155pzFpvkXVib1VzztiV4r,https://open.spotify.com/track/155pzFpvkXVib1VzztiV4r,eerie ominous haunting
Haunted House,Mystical Soundscapes,Haunted House,2022-11-10,0xF5XbXm7omfplC3GNGw8a,https://open.spotify.com/track/0xF5XbXm7omfplC3GNGw8a,eerie ominous haunting
Solitude (Dark Ambient Sounds with Binaural Waves),The Darker Star,"Dark Ambient: Dark Ambient Music, Atmosphere Music, Solitude and Melancholy",2012-09-03,2R6nlLsS57CVK04egQwI0l,https://open.spotify.com/track/2R6nlLsS57CVK04egQwI0l,eerie ominous haunting
Dark Atmosphere,Spooky Halloween Sounds,Epic Trick or Treat,2019-10-02,0xYGbWb5vzvUpmM5L9HCT4,https://open.spotify.com/track/0xYGbWb5vzvUpmM5L9HCT4,eerie ominous haunting
Halloween Music,Halloween Hit Factory,Abandoned Church: Halloween Organ Music with Rain and Thunderstorm,2021-10-14,7HZhFJUDM2d22warnPdGHq,https://open.spotify.com/track/7HZhFJUDM2d22warnPdGHq,eerie ominous haunting
Eerie Halloween,It's Instrumental,Spooky Halloween Music (Scary Instrumental Volume 1),2024-10-09,1PZ9RnkVel2NBiFgZtCmdO,https://open.spotify.com/track/1PZ9RnkVel2NBiFgZtCmdO,eerie ominous haunting
Dark Places,Dark Ambient Creator,"Dark Ambient Drones for Relaxing, Dreaming, Chilling and Tripping, Vol. 1",2015-08-31,5vEWUXOzegtWUP0cBZxC9S,https://open.spotify.com/track/5vEWUXOzegtWUP0cBZxC9S,eerie ominous haunting
Ambient Piano Soundscape,Allen Grey,Soundscape Collection,2020-12-09,7BbHs9LSiiODXcnQLVKZJ2,https://open.spotify.com/track/7BbHs9LSiiODXcnQLVKZJ2,eerie ominous haunting
Psycho Music,Creepy Razy,"Spooky Halloween Music: Creepy, Dark, Scary Halloween Ambient Music",2020-10-02,0kvyyWB5sIdY5ix49AYxn9,https://open.spotify.com/track/0kvyyWB5sIdY5ix49AYxn9,eerie ominous haunting
Horror Music with Organ: Necromancy,Todster,"Scary Music - Spooky Music to Scare, Fear, Halloween Music, Horror Songs",2018-08-17,2CkMgPjMMlVFwLI7PsTlKl,https://open.spotify.com/track/2CkMgPjMMlVFwLI7PsTlKl,eerie ominous haunting
Haunted Lighthouse,Michael Ghelfi,"RPG / D&D Ambiences and Atmospheres, Vol. 5, Pt. 2",2020-07-08,3O0uVp8xXYsfte9Zzhkqz1,https://open.spotify.com/track/3O0uVp8xXYsfte9Zzhkqz1,eerie ominous haunting
Ghostly Winds,Ambient Realms,"Massive Ambient Music, Vol.3",2016-01-14,1HbZHKXxvu0zk8krByGGVB,https://open.spotify.com/track/1HbZHKXxvu0zk8krByGGVB,eerie ominous haunting
Deserted Playground,Scarless Arms,whispering winds,2019-04-05,4Xb2iO7GyWVQ4QdXARNmOD,https://open.spotify.com/track/4Xb2iO7GyWVQ4QdXARNmOD,eerie ominous haunting
Mystifying,Sounds M,Mystifying,2021-12-07,33KwQCZVjHMAzRDICUNTHt,https://open.spotify.com/track/33KwQCZVjHMAzRDICUNTHt,eerie ominous haunting
Dreadful Tomb,Horror Stories,Haunted House Ambience,2025-01-13,43YozEDUAQzlk8nez3GaLN,https://open.spotify.com/track/43YozEDUAQzlk8nez3GaLN,eerie ominous haunting
The Abandoned Mansion of Ghostly Secrets,Ambience Mastery,A Haunted and Magical World (Dark Fairytale Music),2023-03-13,6JZ0DGMtbm873eT0Td1mK6,https://open.spotify.com/track/6JZ0DGMtbm873eT0Td1mK6,eerie ominous haunting
Endless Dark Hall,Ambient Realms,"Massive Horror Ambience, Vol. 3",2022-04-23,62ERWPmiUsn6WAzHJ8TbaZ,https://open.spotify.com/track/62ERWPmiUsn6WAzHJ8TbaZ,eerie ominous haunting
Dedication Suite One,Edward Shearmur,Dedication,2007-09-11,79iyi4Q5LBQ0cHcCbKYQCP,https://open.spotify.com/track/79iyi4Q5LBQ0cHcCbKYQCP,eerie ominous haunting
Atmosphere of Horror,Halloween Effects Horror Library,"Demonic Wolves Sounds: Halloween Scary Ambient Music, Haunted Forest by Night, Attack of the Werewolf",2021-10-14,3X9tOvyG7rLVHElTJ1vyz2,https://open.spotify.com/track/3X9tOvyG7rLVHElTJ1vyz2,eerie ominous haunting
Night Calling,Ambient Realms,"Massive Horror Ambience Music, Vol. 2",2020-10-13,2cFUvoIddXY4BsM5GBrJ8b,https://open.spotify.com/track/2cFUvoIddXY4BsM5GBrJ8b,eerie ominous haunting
Eerie Wind Tone Loop Atmosphere with Voices,Halloween and Sound Effects,This Is Halloween,2012-09-15,7mYECZF5iwGqsiC7wGPbgk,https://open.spotify.com/track/7mYECZF5iwGqsiC7wGPbgk,eerie ominous haunting
