track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
Drifter,Biosphere,The Petrified Forest,2017-05-12,5xgAiOzfGQIDB4H12rnFbL,https://open.spotify.com/track/5xgAiOzfGQIDB4H12rnFbL,atmospheric narrative evocative
Epilogue,Solace Music,Angel,2017-08-11,0NItp9PgpIz2RAQNHDMyjd,https://open.spotify.com/track/0NItp9PgpIz2RAQNHDMyjd,atmospheric narrative evocative
Mysterious Forest Sounds | Fantasy Nature Ambience,The Guild of Ambience,Mysterious Forest Sounds | Fantasy Nature Ambience,2021-06-23,6VbGT6OMjgyK75Vh6dKeOd,https://open.spotify.com/track/6VbGT6OMjgyK75Vh6dKeOd,atmospheric narrative evocative
short story nine,Analog Heart,short stories,2020-10-13,5rI9f2sl9fnIBIebfZPDeh,https://open.spotify.com/track/5rI9f2sl9fnIBIebfZPDeh,atmospheric narrative evocative
Ambivalence,Tanuki,The Fire. The Fear. The Fall,2018-01-23,3Rn3s71xAP3ecEO10u0HWs,https://open.spotify.com/track/3Rn3s71xAP3ecEO10u0HWs,atmospheric narrative evocative
Hypnotic Ambience for Creative Sky,Autumn Jazz Ambient,Ambiance for Morning Victory,2022-10-20,6NczuTvabl3u4JTCNjrUQt,https://open.spotify.com/track/6NczuTvabl3u4JTCNjrUQt,atmospheric narrative evocative
Atmospheric Strings,Ambient Space,Ambient Relaxation,2021-05-06,57c5s4nnpsmpSTfR1ey1QN,https://open.spotify.com/track/57c5s4nnpsmpSTfR1ey1QN,atmospheric narrative evocative
Atmospheric Sea,Instrumental Jazz Music Ambient,"Bedtime Piano Jazz (Soothing and Relaxing Acoustic Baby Lullabies, Peaceful Sleepy Music)",2018-05-29,3cnkPZAHTjTQyE6bHvXn7A,https://open.spotify.com/track/3cnkPZAHTjTQyE6bHvXn7A,atmospheric narrative evocative
Dark Ambient,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,7k4XRuYWSKR9aNVbV9dCh4,https://open.spotify.com/track/7k4XRuYWSKR9aNVbV9dCh4,atmospheric narrative evocative
Gates,Instrumental Core,Gates,2014-04-18,51H89LG1oQW03VYMiYcicG,https://open.spotify.com/track/51H89LG1oQW03VYMiYcicG,atmospheric narrative evocative
Forest Cathedral,Trevor Morris,The Pillars Of The Earth (Original Television Soundtrack),2010-09-21,1PvZhxpJ2DxaNyr3NYRbr0,https://open.spotify.com/track/1PvZhxpJ2DxaNyr3NYRbr0,atmospheric narrative evocative
Prologue,Grandbrothers,Dilation,2015-02-23,2zk105CAbiHY17gLvecXFx,https://open.spotify.com/track/2zk105CAbiHY17gLvecXFx,atmospheric narrative evocative
Prologue,Olovson,Storytelling,2022-03-04,6L5AYnCD3YHgB0hfvrBFZM,https://open.spotify.com/track/6L5AYnCD3YHgB0hfvrBFZM,atmospheric narrative evocative
Breathing All,Orkestra Macabre,A Symphony of the Desolate for the Isolated,2021-10-22,7Cj8wVw2rtMB5tTZe7UA9u,https://open.spotify.com/track/7Cj8wVw2rtMB5tTZe7UA9u,atmospheric narrative evocative
Awakenings,Emoter,Awakenings,2021-05-13,5kP22gudZ46lotea4NzfqA,https://open.spotify.com/track/5kP22gudZ46lotea4NzfqA,atmospheric narrative evocative
VIII,Benoît Pioulard,Stanza I-III,2016-10-16,1VZhplPGRE46Sy3ITUkN6u,https://open.spotify.com/track/1VZhplPGRE46Sy3ITUkN6u,atmospheric narrative evocative
Atmospheres,Musica Cthulhiana,The Fourth,2003-10-23,1o8L68cIW8QlajKB4R2KgY,https://open.spotify.com/track/1o8L68cIW8QlajKB4R2KgY,atmospheric narrative evocative
Prophecy,Full Tilt,Ethos,2014-11-11,7J3D3iFByLCcMOWGaJ8FNQ,https://open.spotify.com/track/7J3D3iFByLCcMOWGaJ8FNQ,atmospheric narrative evocative
II,Benoît Pioulard,Stanza I-III,2016-10-16,21ci7cYldb1sa381OzCQSy,https://open.spotify.com/track/21ci7cYldb1sa381OzCQSy,atmospheric narrative evocative
Ambient Backgrounds,Space Radiance,Ambient Space Music,2019-11-03,3PHxwLGyQpYoG0dgevAeCI,https://open.spotify.com/track/3PHxwLGyQpYoG0dgevAeCI,atmospheric narrative evocative
IV,Benoît Pioulard,Stanza I-III,2016-10-16,2nWEGzzZBKjJR1oODRNpla,https://open.spotify.com/track/2nWEGzzZBKjJR1oODRNpla,atmospheric narrative evocative
Ethereal Void,Project Divinity,Divinity,2006,3kaG5TgDtWB0vXhPJ3Ggip,https://open.spotify.com/track/3kaG5TgDtWB0vXhPJ3Ggip,atmospheric narrative evocative
Cathedrals,Phil France,Circle,2018-08-31,2VILepgdUTtE87TZD3NUR4,https://open.spotify.com/track/2VILepgdUTtE87TZD3NUR4,atmospheric narrative evocative
Dark Maze,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,35KZVznTrcnLq47cGsaQEg,https://open.spotify.com/track/35KZVznTrcnLq47cGsaQEg,atmospheric narrative evocative
Nostalgia,Sapphire Skies,Nostalgia,2021-01-23,6vOtegO4n75B5e7EnRTkUj,https://open.spotify.com/track/6vOtegO4n75B5e7EnRTkUj,atmospheric narrative evocative
Instrumental Atmosphere,Sleep Rain Memories,Deep Sleep Soothing Loopable Rain Sounds for a Perfect Sleep,2022-03-12,0zISyAdLrFI81PtixmCVW2,https://open.spotify.com/track/0zISyAdLrFI81PtixmCVW2,atmospheric narrative evocative
Ambient Inspiring,Metrow Ar,Inspiring,2021-10-03,5DMjsibItwlmRxICOeqYQO,https://open.spotify.com/track/5DMjsibItwlmRxICOeqYQO,atmospheric narrative evocative
The Quiet City,Library Tapes,The Quiet City,2020-07-31,3alXDHJyLNSE5jBECDIK70,https://open.spotify.com/track/3alXDHJyLNSE5jBECDIK70,atmospheric narrative evocative
Graphical Update,Alternate Skies,Digital Forecast,2018-03-30,1vcbeM4LVXYTw4b7G8mWdR,https://open.spotify.com/track/1vcbeM4LVXYTw4b7G8mWdR,atmospheric narrative evocative
Projection Mapping,Jeff Kryka,The Imagineering Story (Original Soundtrack),2020-06-19,1nUixGx2M9o2wqhktES0BD,https://open.spotify.com/track/1nUixGx2M9o2wqhktES0BD,atmospheric narrative evocative
Echoes,The Ambientalist,Echoes,2018-06-22,4SvSHeganyboO5la8jgkkv,https://open.spotify.com/track/4SvSHeganyboO5la8jgkkv,atmospheric narrative evocative
Awake,Elephant Music,Prophet,2019-05-04,1UgwIounx7zsR50AqsisFB,https://open.spotify.com/track/1UgwIounx7zsR50AqsisFB,atmospheric narrative evocative
narrative,Inverted Silence,luminance,2018-05-31,7JgU10QTO8eRpHmDm92gox,https://open.spotify.com/track/7JgU10QTO8eRpHmDm92gox,atmospheric narrative evocative
Nomads,Synæsthesia,Ephemeral,1997,0tU9JTktOW6aAf1D4cLNPa,https://open.spotify.com/track/0tU9JTktOW6aAf1D4cLNPa,atmospheric narrative evocative
Empty Sectors,Hilyard,Furthermore,2018-11-20,5EGU9gyf4mf58d8y6HwSTl,https://open.spotify.com/track/5EGU9gyf4mf58d8y6HwSTl,atmospheric narrative evocative
Winterscape,Osirois Music,Winterscape,2022-06-14,5Uz4hpFKYK6XprIa9fSmnX,https://open.spotify.com/track/5Uz4hpFKYK6XprIa9fSmnX,atmospheric narrative evocative
The Garden,Kelly Andrew,Revelation,2021-05-14,0EO18W4oeyg8hhsvyoYmKR,https://open.spotify.com/track/0EO18W4oeyg8hhsvyoYmKR,atmospheric narrative evocative
Furia,Benoît Pioulard,Avocationals,2019-03-15,5RDV5TQlePxZazQ0TeNGRV,https://open.spotify.com/track/5RDV5TQlePxZazQ0TeNGRV,atmospheric narrative evocative
Awakening,Whitesand,Beyond Horizon,2018-01-22,6PW3C8fxHPaiSp6NTPF7MD,https://open.spotify.com/track/6PW3C8fxHPaiSp6NTPF7MD,atmospheric narrative evocative
Ambisonic,Imaginary Landscapes,Ambisonic,2021-03-24,49RbRfWSM19ld8PQ8dEsO0,https://open.spotify.com/track/49RbRfWSM19ld8PQ8dEsO0,atmospheric narrative evocative
Colliding Spheres,Orkestra Macabre,A Symphony of the Desolate for the Isolated,2021-10-22,643fZq1kgIx6B6OcUaeS8x,https://open.spotify.com/track/643fZq1kgIx6B6OcUaeS8x,atmospheric narrative evocative
Almond Blossom,Alex S.Tsigkourakos,Ambivalence,2020-02-03,3FcfvTzS202PRAQJLVN43f,https://open.spotify.com/track/3FcfvTzS202PRAQJLVN43f,atmospheric narrative evocative
The Cathedral Interior,Jim Guthrie,Below (Original Soundtrack),2018-12-10,5RQ07iEFxOrrBiNSexAiTG,https://open.spotify.com/track/5RQ07iEFxOrrBiNSexAiTG,atmospheric narrative evocative
Avantgarde,AK,Assorted Cinematic Works,2017-08-23,5Tjmpx7dJ4lBkDCtFRvPdG,https://open.spotify.com/track/5Tjmpx7dJ4lBkDCtFRvPdG,atmospheric narrative evocative
Escapist,Tapes and Topographies,Monomials,2021-09-10,2yjmdpr6pjbgdH7hJwlR9Y,https://open.spotify.com/track/2yjmdpr6pjbgdH7hJwlR9Y,atmospheric narrative evocative
Dramatic Ambient,Ambient Sound Center,"Dramatic Ambient - Gothic Dark Fantasy Ambient, Sad & Somber Background",2019-06-11,75OxPGrERexNVSqos3hoN5,https://open.spotify.com/track/75OxPGrERexNVSqos3hoN5,atmospheric narrative evocative
Ambience,Synæsthesia,The Collection,2001,7rpgIq5kPw6epRehAxZtse,https://open.spotify.com/track/7rpgIq5kPw6epRehAxZtse,atmospheric narrative evocative
Unity Within,Ambientalism,Blissful Serenades,2021-07-07,5dXKs8uuQRIMWdnUYbF1kM,https://open.spotify.com/track/5dXKs8uuQRIMWdnUYbF1kM,atmospheric narrative evocative
Ambience,Synæsthesia,The Collection,2001,7qKcJFBy3RxbWXIYNJI9sp,https://open.spotify.com/track/7qKcJFBy3RxbWXIYNJI9sp,atmospheric narrative evocative
The Epilogue - Instrumental,CHPTRS,Chapter One,2017-06-16,10azyIYUsEr6n2w816Mq6v,https://open.spotify.com/track/10azyIYUsEr6n2w816Mq6v,atmospheric narrative evocative
Dark Magical Forest,Ambient Realms,"Massive Ambient Music, Vol. 8",2021-04-02,2lSFC0mxEe6bgDYXf2ajPR,https://open.spotify.com/track/2lSFC0mxEe6bgDYXf2ajPR,atmospheric narrative evocative
Space Sounds,Emotional Healing Intrumental Academy,"Another World – Cosmic Meditation, Epic Space Music, Background for Inner Journey, Deep Experience, Lucid Dream",2018-02-09,75inxErMsoUx9wz3fgx8QC,https://open.spotify.com/track/75inxErMsoUx9wz3fgx8QC,atmospheric narrative evocative
Prologue,Hologramme,Felicity,2019-08-30,0ZeOq5cyO2xQfRZ8ZvNtew,https://open.spotify.com/track/0ZeOq5cyO2xQfRZ8ZvNtew,atmospheric narrative evocative
A Short Story,Beyond the Moving Lights,Empty Corridor,2021-05-13,6dqhUU5SpQKB9K1knOrfaj,https://open.spotify.com/track/6dqhUU5SpQKB9K1knOrfaj,atmospheric narrative evocative
Resilience,Immediate,Dream Worlds,2018-12-15,6txQAZrWfZocIvJPOSqhro,https://open.spotify.com/track/6txQAZrWfZocIvJPOSqhro,atmospheric narrative evocative
Berg,Biosphere,The Senja Recordings,2019-06-07,1OOA3NNFUiQiyJ6TthJDiF,https://open.spotify.com/track/1OOA3NNFUiQiyJ6TthJDiF,atmospheric narrative evocative
Tale Of The Lost Dragon,The Ambientalist,Tale Of The Lost Dragon,2018-11-30,0L5kfu2tNMHccLnlzSdz1A,https://open.spotify.com/track/0L5kfu2tNMHccLnlzSdz1A,atmospheric narrative evocative
Passages,Lauge,Oceanography,2020-06-10,3b5DFcH1gvpxUPv8iKRRCD,https://open.spotify.com/track/3b5DFcH1gvpxUPv8iKRRCD,atmospheric narrative evocative
Cozy Library,Michael Ghelfi,"RPG / D&D Ambiences and Atmospheres, Vol. 1, Pt. 1",2021-06-19,46Gwly8lQ5x7mv4qcPPQ7C,https://open.spotify.com/track/46Gwly8lQ5x7mv4qcPPQ7C,atmospheric narrative evocative
Abandoned Castle,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,02uHvYy2Ly0bsjUyfoVhtl,https://open.spotify.com/track/02uHvYy2Ly0bsjUyfoVhtl,atmospheric narrative evocative
Ambient Suspenseful Background (Original Motion Picture Soundtrack),Acoustic Instrumental Vibes,Ambient Suspenseful Background (Original Motion Picture Soundtrack),2022-10-18,1M6GOFvY9YviLMRlTUZm1V,https://open.spotify.com/track/1M6GOFvY9YviLMRlTUZm1V,atmospheric narrative evocative
Arcadia,Elephant Music,Prophet,2019-05-04,50ZKWlej9fnldL8uvjiETP,https://open.spotify.com/track/50ZKWlej9fnldL8uvjiETP,atmospheric narrative evocative
Sunny Ambient,Tomasz Bednarczyk,Illustrations for Those Who,2018-11-16,23Pc6pK9bKqGycs17AdPaT,https://open.spotify.com/track/23Pc6pK9bKqGycs17AdPaT,atmospheric narrative evocative
Intro,Daniel Spaleniak,Burning Sea,2019-02-15,03kJPKHGAoLPDlq28r7Bnj,https://open.spotify.com/track/03kJPKHGAoLPDlq28r7Bnj,atmospheric narrative evocative
Short Stories Part Six,Mathias Grassow,Short Stories,2022-01-27,0CuHc7rTIv1ZaX7ChBRneu,https://open.spotify.com/track/0CuHc7rTIv1ZaX7ChBRneu,atmospheric narrative evocative
Inspirational Present Narrative,BlueTreeAudio,Corporate Ambient Sound,2020-07-17,6RaPUxjCNokQE61zA5cCmC,https://open.spotify.com/track/6RaPUxjCNokQE61zA5cCmC,atmospheric narrative evocative
Ambient Documentary Piano Instrumental,BlueWhaleMusic,Documentary Piano,2022-01-31,2lncLUplL1t2Kh3brUoaeK,https://open.spotify.com/track/2lncLUplL1t2Kh3brUoaeK,atmospheric narrative evocative
Homestead's Quiet Legacy,Ambientalism,Blissful Serenades,2021-07-07,3V2jnnbRDTGR10QCoFUYjJ,https://open.spotify.com/track/3V2jnnbRDTGR10QCoFUYjJ,atmospheric narrative evocative
Lullaby of Peace,Ambientalism,Blissful Serenades,2021-07-07,7FqQUCFL5sLtpikAhKZw0F,https://open.spotify.com/track/7FqQUCFL5sLtpikAhKZw0F,atmospheric narrative evocative
An Epic Adventure,Narek Mirzaei,An Epic Adventure,2019-01-15,15x2AM8MxLqjDBn2WY7ErG,https://open.spotify.com/track/15x2AM8MxLqjDBn2WY7ErG,atmospheric narrative evocative
Prologue (Instrumental),Kardashev,The Almanac (Instrumental),2018-10-31,5FbsC5JoxFqzes2BPmTwdQ,https://open.spotify.com/track/5FbsC5JoxFqzes2BPmTwdQ,atmospheric narrative evocative
Short Stories Part One,Mathias Grassow,Short Stories,2022-01-27,1WpVSYFbcIq3TVvAcDcnEn,https://open.spotify.com/track/1WpVSYFbcIq3TVvAcDcnEn,atmospheric narrative evocative
Echoes - 2019 Extended Mix,The Ambientalist,A Longer Story,2019-08-02,3bn5mNXC8rXlPiyVFfoiKT,https://open.spotify.com/track/3bn5mNXC8rXlPiyVFfoiKT,atmospheric narrative evocative
Cinematic Ambient,AShamaluevMusic,Cinematic Ambient,2018-05-21,66J11WSLx2E2PHNOMi90ve,https://open.spotify.com/track/66J11WSLx2E2PHNOMi90ve,atmospheric narrative evocative
Darker Reflections,Maps and Diagrams,The Town Beneath The Sea,2011-10-26,5YKqb29YLAAEbVFiVFmkAv,https://open.spotify.com/track/5YKqb29YLAAEbVFiVFmkAv,atmospheric narrative evocative
Atmospheric Piano,Ambient Space,Ambient Relaxation,2021-05-06,0Z21V50CjznFQQPdBn6jDI,https://open.spotify.com/track/0Z21V50CjznFQQPdBn6jDI,atmospheric narrative evocative
Abandoned Castle,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,02uHvYy2Ly0bsjUyfoVhtl,https://open.spotify.com/track/02uHvYy2Ly0bsjUyfoVhtl,atmospheric narrative evocative
Piano Inspirational,makesound music,Cinematic Emotional Piano,2022-10-18,7hGUGe7xZZtorvC0KfPebQ,https://open.spotify.com/track/7hGUGe7xZZtorvC0KfPebQ,atmospheric narrative evocative
Ambient Piano Sleep,Piano Peace,"Instrumental Piano For Studying Music, Music For Reading, Focus and Concentration",2020-11-27,75RGFOS74dNP6nHkh1tsVk,https://open.spotify.com/track/75RGFOS74dNP6nHkh1tsVk,atmospheric narrative evocative
Intro,Daniel Spaleniak,Burning Sea,2019-02-15,03kJPKHGAoLPDlq28r7Bnj,https://open.spotify.com/track/03kJPKHGAoLPDlq28r7Bnj,atmospheric narrative evocative
Atmospheric Entry,David Eman,Atmosphere,2018-06-18,6TdccQUXkPMtVayxNElyT3,https://open.spotify.com/track/6TdccQUXkPMtVayxNElyT3,atmospheric narrative evocative
Ortuo,SiJ,Reflections Under the Sky,2016-02-02,0IjYb0DPNfgZMhP9lClwhY,https://open.spotify.com/track/0IjYb0DPNfgZMhP9lClwhY,atmospheric narrative evocative
Incredibly Inspiring,Instrumental Jazz Music Ambient,"Relaxing Jazz for Kids - Easy Listening for Sleep, Study, Relax, Morning Music for Classroom, Better Concentration, Relaxation",2018-03-13,3nvRHeMwTbAfB4Jwa2ANd0,https://open.spotify.com/track/3nvRHeMwTbAfB4Jwa2ANd0,atmospheric narrative evocative
Dramatic Piano Moments,DS Productions,Dramatic Piano Moments,2020-08-29,4Hqdy6AHV66UpzV5z8SHFd,https://open.spotify.com/track/4Hqdy6AHV66UpzV5z8SHFd,atmospheric narrative evocative
Reunion,Ambient Endeavors,Reunion,2020-03-26,0AfLGNCe0IQvkyCwxsZ0GA,https://open.spotify.com/track/0AfLGNCe0IQvkyCwxsZ0GA,atmospheric narrative evocative
Flowing Dreamscape,Ambientalism,Blissful Serenades,2021-07-07,3mNC8sICPOthtjWZ13uxzE,https://open.spotify.com/track/3mNC8sICPOthtjWZ13uxzE,atmospheric narrative evocative
Epic Adventure,makesound music,Epic Dramatic Adventure,2022-09-23,0vdr90jBfgc0gCOVQMprHj,https://open.spotify.com/track/0vdr90jBfgc0gCOVQMprHj,atmospheric narrative evocative
Holographic Serenity,Ambientalism,Blissful Serenades,2021-07-07,4bBHaJ8JHvsOofTrhffXYW,https://open.spotify.com/track/4bBHaJ8JHvsOofTrhffXYW,atmospheric narrative evocative
Inspirational Ambient,Mapa,Ambient,2021-12-24,6rk6VGnE7bMKtQbWR9PZ5J,https://open.spotify.com/track/6rk6VGnE7bMKtQbWR9PZ5J,atmospheric narrative evocative
Ambient Haunt,Ambient Realms,"Massive Ambient Music, Vol. 9",2021-07-30,3J89M0wkbMEtYdLTsO0xhD,https://open.spotify.com/track/3J89M0wkbMEtYdLTsO0xhD,atmospheric narrative evocative
It Whispered Within,Ambientalism,Blissful Serenades,2021-07-07,3YcsDjYxJNiVIAuWJWwW7u,https://open.spotify.com/track/3YcsDjYxJNiVIAuWJWwW7u,atmospheric narrative evocative
Invite Stillness Within,Ambientalism,Blissful Serenades,2021-07-07,3ITPT8nSHIhifZPZSPgiY2,https://open.spotify.com/track/3ITPT8nSHIhifZPZSPgiY2,atmospheric narrative evocative
Storytale Soundscapes Mov. IV,Kyle Landry,Storytale Soundscapes,2014-09-05,2cyHYnletdwXe8OCsrrfUy,https://open.spotify.com/track/2cyHYnletdwXe8OCsrrfUy,atmospheric narrative evocative
Intimacy of the Unknown,Hior Chronik,Blind Heaven,2019-11-08,7KJu0n1QLnqjTalXQWtDj9,https://open.spotify.com/track/7KJu0n1QLnqjTalXQWtDj9,atmospheric narrative evocative
Short Stories Part Eleven,Mathias Grassow,Short Stories,2022-01-27,3Z2oxzt1lET3m5IbVLRznt,https://open.spotify.com/track/3Z2oxzt1lET3m5IbVLRznt,atmospheric narrative evocative
Quiet,Ambient Realms,"Massive Ambient Music, Vol. 2",2015-02-23,7drdFSpqLtX7don9tLIlfj,https://open.spotify.com/track/7drdFSpqLtX7don9tLIlfj,atmospheric narrative evocative
Epic Ascent,Gothic Storm,Epic Orchestral Euphoria,2018-09-13,79RGKyBoI3Ye62hoOkjXYc,https://open.spotify.com/track/79RGKyBoI3Ye62hoOkjXYc,atmospheric narrative evocative
Mist,Marco Belloni,"Increspature, Vol. I: Mist",2019-07-31,64TT0JHBiVIXbXZW86kGF5,https://open.spotify.com/track/64TT0JHBiVIXbXZW86kGF5,atmospheric narrative evocative
Atmospheric Sounds,Ambient Space,Ambient Relaxation,2021-05-06,5pcp6tycG23FEGVNbl5OwV,https://open.spotify.com/track/5pcp6tycG23FEGVNbl5OwV,atmospheric narrative evocative
Short Stories Part Twelve,Mathias Grassow,Short Stories,2022-01-27,4lUtdmz0hb0BHZDt1i5xVm,https://open.spotify.com/track/4lUtdmz0hb0BHZDt1i5xVm,atmospheric narrative evocative
Awakening,Sound Adventures,Awakening,2017-11-24,31VflOAbDpAegVrz400gpe,https://open.spotify.com/track/31VflOAbDpAegVrz400gpe,atmospheric narrative evocative
Piano with Inspiring Strings,makesound music,Cinematic Emotional Piano,2022-10-18,2LAJGza2zk4YcFvztnozC9,https://open.spotify.com/track/2LAJGza2zk4YcFvztnozC9,atmospheric narrative evocative
Silent Escape (Ambient Version),Ninian,The Season of Ambience,2021-04-03,52jeCSrkORlJQayT8gmJNd,https://open.spotify.com/track/52jeCSrkORlJQayT8gmJNd,atmospheric narrative evocative
Arc of Thralls,Randal Collier-Ford,Promethean,2017-08-08,5ZjgFKnn4xPWBuwrRqy4KQ,https://open.spotify.com/track/5ZjgFKnn4xPWBuwrRqy4KQ,atmospheric narrative evocative
Inspiring,Dmitriy Sevostyanov,Inspiring Piano,2022-08-17,1Q7sn5ysJ8Wqx5R10T0VaI,https://open.spotify.com/track/1Q7sn5ysJ8Wqx5R10T0VaI,atmospheric narrative evocative
Instrumental Background,Liquid Spirit Out,Music For Relaxation - Quiet Relaxing Music,2017-04-04,2KcU5JQ3Sm7yG3bazSyimK,https://open.spotify.com/track/2KcU5JQ3Sm7yG3bazSyimK,atmospheric narrative evocative
Journey to Wholeness,Ambientalism,Blissful Serenades,2021-07-07,6Wr04EikCtdcy4s6Q7Krks,https://open.spotify.com/track/6Wr04EikCtdcy4s6Q7Krks,atmospheric narrative evocative
Silent River Passage,Ambientalism,Blissful Serenades,2021-07-07,7wqcAtmx20OJqO1gplM1TJ,https://open.spotify.com/track/7wqcAtmx20OJqO1gplM1TJ,atmospheric narrative evocative
Spring Rain,Auditory Canvas,Fabric of Life,2008,3btZnBahkkLJvhXdg6ic8z,https://open.spotify.com/track/3btZnBahkkLJvhXdg6ic8z,atmospheric narrative evocative
Ethereal,Liquid Memoirs,Oblivion,2019-12-09,3xTuTXa2ShSxPYsBtzLY9N,https://open.spotify.com/track/3xTuTXa2ShSxPYsBtzLY9N,atmospheric narrative evocative
Ambient Space Atmosphere,cleanmindsounds,Ambient Space Atmosphere,2022-11-30,3k11itGbh2qZiiDgH9UPzl,https://open.spotify.com/track/3k11itGbh2qZiiDgH9UPzl,atmospheric narrative evocative
Enchanted Land,Brian Delgado,Fable (Fantasy Adventure Orchestral Tracks),2020-07-15,7fMxMmFejZoLUkItFeSuqw,https://open.spotify.com/track/7fMxMmFejZoLUkItFeSuqw,atmospheric narrative evocative
Traversing Rails,Enisle,Capillary Waves,2018-04-19,0zogDKbhFYnMsBvcU4GbM4,https://open.spotify.com/track/0zogDKbhFYnMsBvcU4GbM4,atmospheric narrative evocative
Awakening,Composer Squad,Awakening,2020-07-24,2VitmeIkxS02bOvpkc3QvW,https://open.spotify.com/track/2VitmeIkxS02bOvpkc3QvW,atmospheric narrative evocative
Epic Choir,Allen Grey,Epic,2020-12-09,2ntXw8V80ie0QEMKNyVlCH,https://open.spotify.com/track/2ntXw8V80ie0QEMKNyVlCH,atmospheric narrative evocative
The Grand Halls,Ambient Realms,"Massive Ambient Music, Vol. 5",2019-01-01,7ltquk4X9ifbYnroSZeEki,https://open.spotify.com/track/7ltquk4X9ifbYnroSZeEki,atmospheric narrative evocative
Epilogue (Instrumental),Kardashev,The Almanac (Instrumental),2018-10-31,0P6JBINXtI7gjvLo0F0BfU,https://open.spotify.com/track/0P6JBINXtI7gjvLo0F0BfU,atmospheric narrative evocative
Ambivalence,Fantasy Groove,"Cinematic Diversions, Vol. 4",2022-05-18,71Xnw83OwmAitXWZYLF9Yr,https://open.spotify.com/track/71Xnw83OwmAitXWZYLF9Yr,atmospheric narrative evocative
Adventure Travels,Ambient Realms,"Massive Ambient Music, Vol. 4",2016-08-18,3Ilfsd6duJY50XPp49l2Mo,https://open.spotify.com/track/3Ilfsd6duJY50XPp49l2Mo,atmospheric narrative evocative
Piano and Strings,Ambient Space,Ambient Relaxation,2021-05-06,6WDwb1ST60HZgN249lVu0e,https://open.spotify.com/track/6WDwb1ST60HZgN249lVu0e,atmospheric narrative evocative
Haven,Headlund,The Alder Cabin,2011-11-11,4ER9poFUAIel9HDUdpJRtx,https://open.spotify.com/track/4ER9poFUAIel9HDUdpJRtx,atmospheric narrative evocative
Apocryphos Grief,Apocryphos,Tomb of Wights,2021-02-16,2QiqPSzHydl7TfUlIvqBZ3,https://open.spotify.com/track/2QiqPSzHydl7TfUlIvqBZ3,atmospheric narrative evocative
Ancient Forest,Ambient Realms,"Massive Ambient Music, Vol. 4",2016-08-18,6xXBElVjQZRT7VfMNeHxPT,https://open.spotify.com/track/6xXBElVjQZRT7VfMNeHxPT,atmospheric narrative evocative
Creepy Soundscapes,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,6h9yPo4uEVgMAJ8HASVFVI,https://open.spotify.com/track/6h9yPo4uEVgMAJ8HASVFVI,atmospheric narrative evocative
Inward Voice,Brock Hewitt: Stories in Sound,Inward Voice,2022-06-03,2fePNmRKsnqvjXaBd8wpQM,https://open.spotify.com/track/2fePNmRKsnqvjXaBd8wpQM,atmospheric narrative evocative
Orchestra Drama,Ambient Realms,"Massive Ambient Music, Vol. 2",2015-02-23,2UL3vdKVxSGOL03BAmNuWx,https://open.spotify.com/track/2UL3vdKVxSGOL03BAmNuWx,atmospheric narrative evocative
Apparition,Innesti,In Currents,2018-12-13,2pXhXOmxJnhIz2CyXKlXwJ,https://open.spotify.com/track/2pXhXOmxJnhIz2CyXKlXwJ,atmospheric narrative evocative
Cinematic Piano Ambient,AShamaluevMusic,Cinematic Piano Ambient,2017-10-15,3eSreCYlZ8pRg3fDkO2POI,https://open.spotify.com/track/3eSreCYlZ8pRg3fDkO2POI,atmospheric narrative evocative
Belonging,Revolt Production Music,Reflections of Hope,2015-12-06,2klJUHe8V8wgW86tnzZ7WW,https://open.spotify.com/track/2klJUHe8V8wgW86tnzZ7WW,atmospheric narrative evocative
Empirical,Isorinne,Echoic Memoir,2016-10-24,0adMNWH3XP2TZ4mTWy2HQJ,https://open.spotify.com/track/0adMNWH3XP2TZ4mTWy2HQJ,atmospheric narrative evocative
Ambient Piano Soundscape,Allen Grey,Soundscape Collection,2020-12-09,7BbHs9LSiiODXcnQLVKZJ2,https://open.spotify.com/track/7BbHs9LSiiODXcnQLVKZJ2,atmospheric narrative evocative
Dramatic Ambient Piano,cleanmindsounds,Dramatic Ambient Piano,2023-02-28,0MsqXbvUW0XXoUuIkwVSlS,https://open.spotify.com/track/0MsqXbvUW0XXoUuIkwVSlS,atmospheric narrative evocative
Ambience - Instrumental,4everfreebrony,Ambience (Ambient.White Original Soundtrack),2021-10-03,3Ay0iwbgeYFoy38oYhSWZj,https://open.spotify.com/track/3Ay0iwbgeYFoy38oYhSWZj,atmospheric narrative evocative
Elevation,Gothic Storm,Rebirth: Majestic Emotional Strings,2018-09-18,09M2VjSxPLiNcEDhd58Sn3,https://open.spotify.com/track/09M2VjSxPLiNcEDhd58Sn3,atmospheric narrative evocative
Aspen,Curtis Schweitzer,Short Stories,2016-10-04,6DFUai0S0z9fxIUswdQFhz,https://open.spotify.com/track/6DFUai0S0z9fxIUswdQFhz,atmospheric narrative evocative
